site,latDD,lonDD
b0048692,53.1083,2.06833
b0048711,53.1283,2.01333
b0048711,53.1283,2.09667
b0048723,53.1283,2.01333
b0048723,53.1283,2.09667
b0048735,53.125,2.11
b0048747,53.11,2.06667
b0048759,52.415,12.295
b0048760,52.415,12.295
b0048772,52.415,12.295
b0048784,52.37,12.1817
b0048796,52.37,12.1817
b0048803,52.37,12.1817
b0048815,52.3017,12.33
b0048827,52.3017,12.33
b0048839,52.3017,12.33
b0048840,52.3017,12.33
b0048852,53.6167,1.51667
b0048864,53.6167,1.51667
b0048876,53.3333,1.615
b0048888,53.6167,1.51667
b0048907,53.6167,1.51833
b0048919,53.6167,1.51833
b0048920,53.2333,1.7
b0048932,53.4667,1.58167
b0048944,53.0967,1.61
b0048956,52.6267,1.745
b0048981,58.8067,3.45833
b0048993,58.9033,3.47333
b0049007,58.9567,3.39333
b0049019,58.45,0.25
b0049020,58.45,0.25
b0049068,58.8433,0.291667
b0049081,58.8083,0.3
b0049093,58.8083,0.3
b0049124,58.8083,0.3
b0049161,57.58,1.76333
b0049173,57.5567,1.335
b0049185,57.545,1
b0049197,57.58,1.79
b0049204,57.5767,1.73333
b0049216,57.5717,1.66667
b0049228,57.555,1.175
b0049241,57.5767,1.73333
b0049253,57.58,1.76333
b0049265,57.58,1.79
b0049277,56.6467,1.83167
b0049289,57.515,0.41
b0049290,57.4817,0.245
b0049308,57.15,-0.163333
b0049308,57.15,0.996667
b0049321,53.9,3.74167
b0049333,53.9,3.74167
b0049345,53.8583,3.61667
b0049357,53.8583,3.61667
b0049369,53.8583,3.61667
b0049370,57.7117,6.905
b0049382,57.5883,6.72667
b0049394,54.5,1.925
b0049401,54.6833,1.49
b0049413,54.2917,1.68167
b0049425,53.65,1.41
b0049437,53.3,1.66667
b0049449,52.9317,1.465
b0049450,54.6833,1.49
b0049462,54.5,1.925
b0049474,54.585,1.415
b0049486,54.585,1.415
b0049498,54.035,0.973333
b0049505,54.0833,0.823333
b0049517,54.0833,0.823333
b0049529,54.0833,-0.156667
b0049529,54.0833,0.823333
b0049530,54.035,-0.14
b0049530,54.035,0.973333
b0049542,54.09,-0.165
b0049542,54.09,0.831667
b0049554,54.0333,-0.0533333
b0049554,54.0333,0.72
b0049566,54.0333,0.72
b0049578,54.0833,0.823333
b0049591,54.035,0.973333
b0049609,54.09,0.831667
b0049610,54.0333,-0.0533333
b0049622,50.5767,2.45667
b0049646,52.5017,9.7
b0049658,52.3683,4.81
b0049671,52.3683,4.81
b0049683,52.3683,4.81
b0049695,52.3683,4.81
b0049702,52.3683,4.81
b0049714,52.3683,4.81
b0049726,52.3683,4.81
b0049738,52.3683,4.81
b0049751,53.445,4.33
b0049763,53.62,0.745
b0049775,53.62,0.745
b0049787,53.62,0.745
b0049799,58.25,3
b0049799,58.25,-3
b0049806,58.25,3
b0049818,58.25,3
b0049818,58.25,-3
b0049831,53.8467,0.435
b0049843,53.8467,0.435
b0049855,53.8467,0.435
b0049867,54.4167,3.56333
b0049879,50.6183,0.783333
b0049880,50.6183,0.783333
b0049892,54.415,3.55
b0049911,54.4167,3.555
b0049923,50.6183,0.745
b0049935,50.6183,0.745
b0049947,54.4117,3.54833
b0049959,54.4117,3.54667
b0049960,54.4133,3.54167
b0049972,50.52,-1.12333
b0049972,50.52,1.12333
b0049984,54.4083,3.53833
b0049996,54.4117,3.54333
b0050008,54.41,3.545
b0050033,58.355,13.9433
b0050045,58.355,13.9433
b0050057,58.355,13.9433
b0050069,57.405,15.215
b0050070,55.5017,16.5
b0050082,55.5017,16.5
b0050094,57.8283,12.9783
b0050101,57.8283,12.9783
b0050113,57.8283,12.9783
b0050125,56.055,3.17
b0050137,55.2933,4.9
b0050149,55.2933,4.94333
b0050150,59.9983,2.43667
b0050162,59.9983,2.43667
b0050174,59.1433,4.66667
b0050186,59.1433,4.66667
b0050198,59.1567,3.94167
b0050205,59.1567,3.94167
b0050217,58.8267,4.00667
b0050229,58.61,4.38833
b0051313,60.495,4.97667
b0051325,60.495,4.97667
b0051337,60.495,4.97667
b0051349,60.495,4.97667
b0052390,50.235,3.62167
b0052408,50.22,3.62167
b0052795,54.7083,5.215
b0052802,54.715,5.215
b0052814,54.71,5.21333
b0052826,54.7117,5.215
b0052838,54.7117,5.215
b0052851,54.7117,5.215
b0052899,49.85,10.0667
b0052906,50.0833,10.305
b0052918,49.5683,9.29
b0052931,49.545,9.30167
b0052943,49.115,9.845
b0052955,49.045,9.99667
b0052967,49.185,7.31667
b0052979,49.2017,7.01167
b0052980,49.1967,6.95
b0052992,49.1883,6.63333
b0053006,49.7583,8.80333
b0053043,48.2333,10.6683
b0053055,48.7567,10.7033
b0053067,49.075,8.39167
b0053079,49.0583,8.34167
b0053080,49.04,8.27833
b0053092,49.0333,8.26667
b0053111,49.0167,8.20833
b0053123,49.0083,8.16667
b0053135,49.875,9.01667
b0053159,48.535,10.785
b0053160,48.74,10.7833
b0053172,49.35,6.88333
b0053184,49.3317,6.76
b0053196,49.3583,6.49333
b0053203,49.3333,6.375
b0053215,49.3333,6.375
b0053227,49.3333,6.27667
b0053239,49.3333,6.27667
b0053240,49.6317,8.445
b0053252,49.5,6.98333
b0053264,49.3967,6.89
b0053276,49.2483,6.86833
b0053288,49.05,6.815
b0053307,49.0683,6.67167
b0053319,49.0683,6.67167
b0053320,50.7483,6.14
b0053332,50.5733,6.26333
b0053344,50.5133,6.33833
b0053356,50.445,6.42333
b0053368,49.4967,9.59667
b0053381,50.365,6.52333
b0053393,49.0933,7.635
b0053400,49.0817,7.73667
b0053412,49.0833,7.71
b0053424,49.1317,7.73
b0053436,49.0967,7.74833
b0053448,50.1567,7.02333
b0053461,50.005,6.99667
b0053473,50.0867,7
b0053485,49.9183,6.99667
b0053497,49.3333,9.84667
b0053504,49.8333,6.98667
b0053516,50.0017,7.04167
b0053528,50.0083,6.96833
b0053541,49.4167,10.0783
b0053553,49.4683,10.1683
b0053565,49.645,9.88333
b0057880,50.5567,14.69
b0057892,50.5567,14.69
b0057911,50.5567,14.69
b0057923,50.5567,14.69
b0057935,50.5567,14.69
b0057947,50.5567,14.69
b0057959,50.5383,14.7217
b0057960,50.5383,14.7217
b0057972,50.5383,14.7217
b0057984,50.5383,14.7217
b0057996,50.4933,14.62
b0058011,50.4933,14.62
b0058023,50.4933,14.62
b0058035,53.8567,5.50167
b0058047,53.8567,5.50167
b0058059,53.8567,5.50167
b0058060,53.8567,5.50167
b0058072,53.8567,5.50167
b0058084,53.8567,5.50167
b0058096,53.8567,5.50167
b0058103,53.8567,5.50167
b0058545,55.2817,5.205
b0058557,55.2817,5.205
b0058569,55.235,5.04833
b0058570,55.235,5.04833
b0058582,55.2833,5.21333
b0058594,55.2833,5.21333
b0058601,56.6817,5.63
b0058613,56.6817,5.63333
b0058625,60.83,5.525
b0058637,60.83,5.525
b0058649,60.68,4.94167
b0058650,60.68,4.94167
b0059757,52.4617,17.73
b0059769,52.4617,17.73
b0059770,52.4633,17.7
b0060605,55.585,4.69
b0060617,55.585,4.69
b0060629,58.9683,7.51833
b0060630,58.9683,7.51833
b0060642,56.2083,6
b0060654,56.2083,6
b0060666,56.6217,6.39667
b0060678,57.51,12.2217
b0060691,55.5433,5.83
b0060709,55.5433,5.83
b0060710,55.5433,5.83
b0060722,55.5433,5.83
b0060734,57.4133,12.225
b0060746,57.4133,12.225
b0060758,57.4133,12.225
b0060771,57.4133,12.225
b0060783,55.56,6.07833
b0060795,55.56,6.07833
b0060802,55.56,6.08167
b0060814,55.56,6.08167
b0060826,54.2167,0.05
b0060838,54.2167,0.05
b0060851,54.2167,0.05
b0060863,56.625,6.4
b0060875,57.27,10.8983
b0060887,57.27,10.8983
b0060899,54.2167,0.05
b0060906,55.3717,5.44667
b0060918,55.325,5.34167
b0060931,55.325,5.34167
b0060943,55.39,5.09167
b0060955,55.39,5.09167
b0060967,56.6167,6.4
b0060979,55.3933,5.085
b0060980,55.3933,5.085
b0060992,55.2167,0.05
b0061006,55.2167,0.05
b0061018,56.6183,6.40667
b0061031,55.37,5.44333
b0061043,55.3267,5.34333
b0061055,55.3267,5.34333
b0061067,55.365,5.45
b0061079,55.3283,5.35
b0061080,55.3283,5.35
b0061092,56.6233,6.40333
b0061111,54.0567,1.04333
b0061123,54.0567,1.04333
b0061135,53.865,2.37
b0061147,53.865,2.37
b0061215,50.6033,1.58833
b0061227,50.6033,1.58833
b0061485,49.875,7.465
b0061504,49.875,7.465
b0061516,49.875,7.465
b0061528,49.875,7.465
b0061541,49.875,7.465
b0061553,49.875,7.465
b0061565,49.875,7.465
b0061577,49.875,7.465
b0061589,49.2367,8.495
b0061590,49.2367,8.495
b0061608,49.2367,8.495
b0061621,49.2367,8.495
b0061633,49.2367,8.495
b0061645,49.2367,8.495
b0061657,49.2367,8.495
b0061669,50.6033,1.58833
b0062034,57.8733,1.85667
b0062046,57.9883,1.33
b0062058,57.9883,1.33
b0062071,58.1483,0.816667
b0062083,58.1483,-0.15
b0062083,58.1483,0.816667
b0062095,58.305,0.408333
b0062102,59.3267,3.475
b0062114,59.3267,3.475
b0062126,58.6883,0.805
b0062138,58.6883,0.805
b0062151,58.5367,0.095
b0062163,58.5367,-0.095
b0062163,58.5367,0.095
b0062175,58.89,1.395
b0062187,58.89,1.395
b0062199,59.2417,4.03
b0062206,59.1667,4.1
b0062218,59.0933,4.15
b0062231,60.1283,2.36667
b0062243,60.1283,2.36667
b0062255,59.0033,1.99167
b0062267,59.0033,1.99167
b0062279,57.67,0.00166667
b0062280,57.67,0.00166667
b0062292,57.9867,1.32667
b0062311,57.9867,1.32667
b0062323,54.7383,6.005
b0071572,56.02,-3.135
b0071572,56.02,3.46833
b0071584,56.005,-3.12333
b0071584,56.005,3.45667
b0071596,56.2117,2.71167
b0071603,51.3033,3.31167
b0071615,51.3033,3.31167
b0071627,51.3033,3.31167
b0071639,51.3033,3.31167
b0071640,51.3033,3.31167
b0071652,51.3033,3.31167
b0071664,51.3033,3.31167
b0071676,51.3033,3.31167
b0071720,50.535,3.47
b0071732,50.535,3.47
b0071744,50.53,3.45667
b0071756,50.55,3.455
b0072077,51.835,17.7217
b0072089,52.2083,17.935
b0072090,52.2083,17.935
b0072108,52.7083,17.4633
b0072121,52.7083,17.4633
b0072133,52.6,18.125
b0072145,52.6,18.125
b0072157,52.07,17.5333
b0072169,51.835,17.7217
b0072170,52.585,17.1183
b0072182,52.585,17.1183
b0072194,52.29,17.3067
b0072201,52.29,17.3067
b0072213,52.07,17.5333
b0072225,52.4617,17.7133
b0072249,53.6083,3.91833
b0072250,53.6083,3.91833
b0088092,55.1233,5.00667
b0088092,55.1233,5.04
b0088111,55.66,4.98167
b0088123,55.66,4.98167
b0088135,55.2783,5.21
b0088147,55.2783,5.21
b0088159,55.3267,5.33833
b0088160,55.3267,5.33833
b0088172,59.1533,3.93667
b0088184,59.1533,3.93667
b0088196,59.3233,3.46667
b0088203,59.3233,3.46667
b0088215,60.02,3.035
b0088227,60.02,3.035
b0088239,60.1267,2.36333
b0088240,54.8983,1.06833
b0088252,54.8983,1.06833
b0088264,54.8983,1.06833
b0088276,51.1833,4.27667
b0088276,51.1833,4.27833
b0088288,51.0867,4.34667
b0088307,51.0867,-4.015
b0088307,51.0867,4.34667
b0088319,51.035,-4.12333
b0088319,51.035,4.45667
b0088320,51.085,-4.09833
b0088320,51.085,4.265
b0100049,50.9917,7.01333
b0100050,50.9917,7.01333
b0100062,50.9917,7.01333
b0100074,50.9917,7.01333
b0100086,50.9917,7.01333
b0100130,54.4117,3.545
b0100142,54.4,3.55
b0100154,54.4,3.55
b0100166,54.4,3.55
b0100178,54.4,3.55
b0100191,54.4,3.55
b0100209,54.4,3.55
b0100210,54.4,3.55
b0100222,54.4,3.55
b0100234,54.4,3.55
b0100246,54.4,3.55
b0100258,54.4,3.55
b0100271,50.62,0.766667
b0100283,50.62,0.766667
b0100295,54.4,3.55
b0100302,54.5833,4.36833
b0100314,54.5833,4.36833
b0100326,54.4933,3.69667
b0100338,54.4933,3.69667
b0100351,54.4567,3.81333
b0100363,54.4567,3.81333
b0100375,54.3817,4.05167
b0100387,54.3817,-4.05167
b0100387,54.3817,4.05167
b0100399,54.3233,4.23667
b0100406,54.3233,4.23667
b0100418,53.9717,4.66667
b0100431,53.9717,4.66667
b0100443,54.5817,4.37333
b0100455,54.5817,4.37333
b0100467,54.49,3.69667
b0100479,54.49,3.69667
b0100480,54.4583,3.81
b0100492,54.3767,-4.04333
b0100492,54.3767,4.04333
b0100511,54.3767,-4.04333
b0100511,54.3767,4.04333
b0100523,54.3233,4.235
b0100535,54.3233,4.235
b0100547,53.97,4.66833
b0100559,53.97,4.66833
b0100560,53.7867,4.645
b0100572,53.7867,4.645
b0100584,54.5833,4.36667
b0100596,54.5833,4.36667
b0100603,54.49,3.685
b0100615,54.49,3.685
b0100627,54.46,3.81667
b0100639,54.46,3.81667
b0100640,54.3833,-4.04667
b0100640,54.3833,4.04667
b0100652,54.3233,4.22667
b0100664,54.3233,4.22667
b0100676,53.6,4.63333
b0100688,53.6,4.63333
b0100707,54.4933,3.695
b0100719,54.4933,3.695
b0100720,54.455,3.815
b0100732,54.455,3.815
b0100744,54.375,-4.06
b0100744,54.375,4.06
b0100756,54.375,-4.06
b0100756,54.375,4.06
b0100768,54.32,4.25167
b0100781,53.9733,4.66
b0100793,54.585,4.36333
b0100800,54.585,4.36333
b0100812,54.49,3.69833
b0100824,54.4567,3.82
b0100836,54.3783,-4.05333
b0100836,54.3783,4.05333
b0100848,54.3783,-4.05333
b0100848,54.3783,4.05333
b0100861,54.3217,4.23
b0100873,54.3217,4.23
b0100885,54.49,3.69
b0100897,54.49,3.69
b0100904,54.455,3.825
b0100916,53.9733,4.66333
b0100928,54.5833,4.36333
b0100941,54.5833,4.36333
b0100953,54.5833,4.365
b0100965,54.4917,3.69333
b0100977,54.4917,3.69333
b0100989,54.455,3.81667
b0100990,54.455,3.81667
b0101004,54.375,-4.05333
b0101004,54.375,4.05333
b0101016,54.3217,4.235
b0101028,54.3217,4.235
b0101041,53.9733,4.665
b0101053,53.9733,4.665
b0101065,53.605,4.62167
b0101077,53.605,4.62167
b0101089,54.3767,-4.05167
b0101089,54.3767,4.05167
b0101090,54.3767,-4.05167
b0101090,54.3767,4.05167
b0101108,54.3233,4.235
b0101121,54.3233,4.235
b0101133,53.97,4.675
b0101145,53.5983,4.635
b0101157,54.5833,4.35833
b0101169,54.5833,4.35833
b0101170,54.4833,3.705
b0101182,54.45,3.81833
b0101194,54.45,3.81833
b0101201,54.4917,3.69833
b0101213,54.4583,3.815
b0101225,54.4583,3.815
b0101237,54.5017,4.365
b0101249,54.1667,3.48167
b0101250,54.7317,5.54833
b0101262,54.7317,5.54833
b0101274,54.7483,5.13167
b0101286,54.725,5.18667
b0101298,54.725,5.18667
b0101305,54.71,5.21333
b0101317,54.69,5.24333
b0101329,54.69,5.24333
b0101330,54.66,5.315
b0101342,54.66,5.315
b0101354,54.7183,5.19833
b0101366,54.7183,5.19833
b0101378,54.7017,5.23
b0101391,54.7017,5.23
b0101409,54.7333,5.55167
b0101410,54.7333,5.55167
b0101422,54.75,-5.13833
b0101422,54.75,5.13833
b0101434,54.75,5.13833
b0101446,54.7267,5.185
b0101458,54.7267,5.185
b0101471,54.6917,5.24667
b0101483,54.6917,5.24667
b0101495,54.66,5.31833
b0101502,54.66,5.31833
b0101514,54.6417,-5.05167
b0101514,54.6417,5.05167
b0101526,54.6417,5.05167
b0101538,54.6217,5.09
b0101551,54.5933,5.15167
b0101563,54.7333,5.55167
b0101575,54.7467,-5.13333
b0101575,54.7467,5.13333
b0101587,54.7467,-5.13333
b0101587,54.7467,5.13333
b0101599,54.7317,5.19
b0101606,54.7317,5.19
b0184541,54.5833,4.36667
b0184553,54.5833,4.36667
b0184565,54.4967,3.69167
b0184577,54.4967,3.69167
b0184589,54.4583,3.81167
b0184590,54.4583,3.81167
b0184608,54.3783,4.05
b0184621,54.3783,-4.05
b0184621,54.3783,4.05
b0184633,53.7217,4.64333
b0184645,53.7217,4.64333
b0184657,53.9733,4.66333
b0184669,53.9733,4.66333
b0184670,53.7817,4.65167
b0184682,53.7817,4.65167
b0184694,53.665,4.64167
b0184701,53.665,4.64167
b0184713,53.665,4.64167
b0184725,54.5833,4.36667
b0184737,54.5833,4.36667
b0184749,54.4967,3.69167
b0184750,54.4967,3.69167
b0184762,54.4583,3.81167
b0184774,54.4583,3.81167
b0184786,54.3783,-4.05
b0184786,54.3783,4.05
b0184798,54.3783,4.05
b0184805,53.72,4.64333
b0184817,53.72,4.64333
b0184829,53.9733,4.66333
b0184830,53.9733,4.66333
b0184842,53.7817,4.65167
b0184854,53.7817,4.65167
b0184866,53.665,4.64167
b0184878,53.665,4.64167
b0196007,53.7183,4.645
b0196019,53.7183,4.645
b0196020,53.7183,4.645
b0196032,53.78,4.665
b0196044,53.78,4.665
b0196056,53.665,4.64
b0196068,53.665,4.64
b0196081,54.3217,4.235
b0196093,54.3217,4.235
b0196100,54.4,4.24333
b0196112,54.4,4.24333
b0196124,54.365,4.09167
b0196136,54.365,4.09167
b0196148,54.2567,4.25
b0196161,54.2567,4.25
b0196173,54.3383,-0.00333333
b0196173,54.3383,0.00333333
b0196185,54.3383,0.00333333
b0196204,55.255,1.16833
b0196216,54.6467,1.05167
b0196228,54.7317,0.965
b0196241,54.7317,0.965
b0196253,54.8217,0.883333
b0196265,54.8217,0.883333
b0196277,54.9067,0.8
b0196289,54.9067,0.8
b0196290,54.46,0.451667
b0196308,54.46,0.451667
b0196321,54.6367,0.283333
b0196333,54.7233,0.2
b0196345,54.7233,0.2
b0196357,54.58,0.715
b0196369,54.58,0.715
b0196370,54.58,0.715
b0196382,54.5883,0.618333
b0196394,54.5883,0.618333
b0196401,54.6483,0.74
b0196413,54.6483,0.74
b0196425,54.6483,0.74
b0196437,54.73,0.583333
b0196449,54.73,0.583333
b0196450,54.73,0.583333
b0196462,54.6467,1.04833
b0196474,54.7333,0.965
b0196486,54.7333,0.965
b0196498,54.8233,0.881667
b0196505,54.8233,0.881667
b0196517,54.9083,0.798333
b0196530,54.46,0.451667
b0196542,54.5483,0.366667
b0196554,54.5483,0.366667
b0196566,54.6367,0.281667
b0196578,54.6367,0.281667
b0196591,54.7233,0.201667
b0196609,54.7233,0.201667
b0196634,54.6367,0.285
b0196646,54.6467,-1.04833
b0196646,54.6467,1.04833
b0196658,54.7317,0.965
b0196671,54.7317,0.965
b0196683,54.8217,0.883333
b0196695,54.8217,0.883333
b0248448,52.6833,2.41167
b0248461,55.4983,5.50833
b0248473,55.5,5.51167
b0248485,52.685,2.41333
b0248497,55.4983,5.50833
b0248504,55.5017,5.505
b0248516,55.5033,5.50667
b0248528,55.5,5.51167
b0248541,55.5,5.51
b0248553,52.71,2.42833
b0248565,55.5,5.51167
b0248577,52.715,2.42167
b0248589,52.6867,2.415
b0248590,52.6117,3.75333
b0248608,52.6167,3.765
b0248621,52.6183,3.75833
b0248633,52.6867,2.42833
b0248645,52.68,2.42333
b0248657,55.4983,5.50667
b0248669,55.5,5.51
b0248670,55.4983,5.50833
b0248682,55.4983,5.50667
b0248694,55.5017,5.505
b0248701,55.5033,5.50667
b0248713,52.6867,2.42833
b0248725,52.68,2.42333
b0248737,52.615,3.76833
b0248749,55.4983,5.50667
b0248750,52.6083,3.75333
b0248762,52.615,3.76833
b0248774,52.6833,2.41
b0248786,55.5033,5.46667
b0248798,52.6167,3.765
b0248805,52.615,3.76833
b0248817,52.6867,2.415
b0248829,52.6833,2.41167
b0248830,55.5033,5.46667
b0248842,52.685,2.42
b0248854,55.5017,5.505
b0248866,55.5033,5.50667
b0248878,55.5,5.51
b0248891,52.685,2.42
b0248909,55.5033,5.46667
b0248910,54.2167,-0.05
b0248910,54.2167,0.05
b0248922,54.2167,-0.05
b0248922,54.2167,0.05
b0248934,54.2167,-0.05
b0248934,54.2167,0.05
b0248946,54.2167,-0.05
b0248946,54.2167,0.05
b0248958,54.2167,-0.05
b0248958,54.2167,0.05
b0248971,53.865,2.37
b0248983,54.0567,1.01
b0248983,54.0567,1.04333
b0248995,54.0617,1.04167
b0249009,54.06,1.00833
b0249009,54.06,1.04167
b0249010,53.86,2.37333
b0249022,53.86,2.37333
b0249034,54.0633,1.03833
b0249046,54.0633,1.03833
b0249058,54.0633,1.005
b0249058,54.0633,1.03833
b0249071,54.0633,1.005
b0249071,54.0633,1.03833
b0249083,53.8683,2.37
b0249095,53.8683,2.37
b0249102,56.6183,6.41667
b0249114,56.7933,5.16
b0249126,56.7933,5.16
b0249138,56.7933,5.16
b0249151,56.7467,5.225
b0249163,56.7467,5.225
b0249175,56.7467,5.225
b0249187,56.625,6.405
b0249199,60.29,8.78
b0249206,60.29,8.78
b0249218,60.29,8.78
b0249231,57.6967,6.61333
b0249243,57.6967,6.61333
b0249255,57.6983,6.83333
b0249267,58.2,7.23167
b0249279,58.2,7.23167
b0249280,56.63,6.41
b0249292,56.63,6.41
b0249311,56.625,6.415
b0249323,56.625,6.415
b0249335,60.225,8.61667
b0249347,60.225,8.61667
b0249359,60.29,8.76833
b0249360,60.29,8.76833
b0249372,60.29,8.76833
b0249384,56.63,6.40167
b0249396,56.62,6.4
b0249403,56.6267,6.38667
b0249415,54.2167,0.05
b0249427,55.56,6.08167
b0319389,49.2867,12.82
b0319390,49.2867,12.82
b0319408,49.095,13.4283
b0319421,49.095,13.4283
b0319433,49.095,13.4283
b0426074,56.4583,-9.06333
b0426074,56.4583,9.06333
b0426086,56.4583,-9.06333
b0426086,56.4583,9.06333
b0426098,56.46,-9.165
b0426098,56.46,9.165
b0426105,56.46,-9.16167
b0426105,56.46,9.16333
b0426117,56.4683,8.96167
b0426129,56.4617,8.96333
b0426130,56.455,-9.04667
b0426130,56.455,9.04667
b0426375,53.71,-0.0783333
b0426387,53.71,-0.0783333
b0426399,53.71,-0.0783333
b0426406,53.7667,-0.00666667
b0426418,53.7667,-0.00666667
b0426431,53.7667,-0.00666667
b0426443,53.765,-0.0133333
b0426455,53.765,-0.0133333
b0426467,53.765,-0.0133333
b0426479,53.7117,-0.075
b0426480,53.7117,-0.075
b0426492,53.7133,-0.0766667
b0426511,61.445,8.22167
b0426523,61.445,8.22167
b0426535,61.4333,8.05
b0426547,61.315,8.255
b0426559,61.315,8.255
b0426560,61.3367,8.205
b0426572,61.3367,8.205
b0426584,61.3367,8.205
b0426603,61.3367,8.205
b0426615,61.1133,7.85167
b0426627,61.365,7.86833
b0426664,54.91,0.801667
b0426676,54.91,0.801667
b0426688,54.4617,0.453333
b0426707,54.4617,0.453333
b0426719,54.5483,0.366667
b0426720,54.6383,0.285
b0426732,54.6383,0.285
b0426744,54.725,0.2
b0426756,54.725,0.2
b0426768,52.1467,1.855
b0426781,52.1467,-1.02167
b0426781,52.1467,1.855
b0426793,52.425,1.96667
b0426800,54.6367,0.285
b0426812,54.6367,0.285
b0426897,54.9817,1.35
b0426904,54.9817,1.35
b0426916,54.995,1.30333
b0426928,54.995,1.30333
b0426941,55,-1.085
b0426941,55,1.25167
b0426953,55,-1.085
b0426953,55,1.25167
b0426965,54.33,0.308333
b0426977,54.33,0.308333
b0426989,54.4317,0.163333
b0426990,54.5267,-0.03
b0426990,54.5267,0.03
b0427004,54.6217,0.128333
b0427016,54.6217,-0.128333
b0427016,54.6217,0.128333
b0427028,54.715,0.275
b0427041,54.715,0.275
b0427053,54.9967,1.365
b0427065,54.9967,1.365
b0427077,54.9967,1.36333
b0427089,54.9967,1.36333
b0427090,55.0283,1.01167
b0427090,55.0283,1.095
b0427108,55.0283,1.01167
b0427108,55.0283,1.095
b0427121,55.0283,1.01167
b0427121,55.0283,1.095
b0427133,55.03,1.09333
b0427145,55.03,1.01
b0427145,55.03,1.09333
b0427157,55.03,1.01
b0427157,55.03,1.09333
b0427169,54.99,1.30167
b0427170,54.99,1.30167
b0427182,55.0017,-1.07333
b0427182,55.0017,1.24
b0427194,55.0017,-1.07333
b0427194,55.0017,1.24
b0427201,55.0017,-1.07333
b0427201,55.0017,1.24
b0427213,55.0033,-1.07
b0427213,55.0033,1.23667
b0427225,55.0033,-1.07
b0427225,55.0033,1.23667
b0427237,52.0217,-1.03833
b0427237,52.0217,1.87167
b0427249,52.0217,-1.03833
b0427249,52.0217,1.87167
b0427250,52.3667,-2.02
b0427250,52.3667,2.02
b0427262,52.3667,-2.02
b0427262,52.3667,2.02
b0427274,52.3683,-2.02667
b0427274,52.3683,2.02667
b0427286,52.3683,-2.02667
b0427286,52.3683,2.02667
b0427298,52.025,-1.045
b0427298,52.025,1.87833
b0427305,52.025,-1.045
b0427305,52.025,1.87833
b0427317,52.0267,-1.03833
b0427317,52.0267,1.87167
b0427329,52.0267,-1.03833
b0427329,52.0267,1.87167
b0427330,52.3667,-2.01
b0427330,52.3667,2.01
b0427342,52.3667,-2.01
b0427342,52.3667,2.01
b0427354,55.0567,-1.04167
b0427354,55.0567,1.375
b0427723,54.69,5.25
b0427735,54.69,5.25
b0427747,54.69,5.25
b0427759,54.6883,5.245
b0427760,54.6883,5.245
b0427772,54.6367,5.37
b0427784,54.6367,5.37
b0427796,54.6033,5.46667
b0427803,54.6,5.45167
b0427815,52.9367,0.271667
b0427839,52.9367,0.275
b0427852,53.045,0.425
b0427864,53.045,0.425
b0430085,55.23,5.06333
b0430097,57.9883,1.31833
b0430104,57.9883,1.31833
b0430116,58.1483,0.81
b0430128,58.1483,0.81
b0430141,58.3033,0.401667
b0430153,58.5367,0.0983333
b0430165,58.5367,0.0983333
b0430189,56.1,-3.045
b0430189,56.1,3.37833
b0430190,59.0983,2.135
b0430208,55.125,5.00667
b0430208,55.125,5.04
b0430221,58.6783,8.275
b0430233,58.6783,8.275
b0430245,58.565,8.03667
b0430257,58.565,8.03667
b0430269,58.1717,7.875
b0430270,58.1717,7.875
b0430282,58.51,5.51833
b0430294,58.51,5.51833
b0430301,59.16,5.27167
b0430313,59.16,5.27167
b0430337,59.1533,3.92667
b0430349,59.1533,3.92667
b0430350,56.6817,5.64333
b0430362,56.6817,5.64333
b0430386,56.0067,3.45833
b0430398,56.0067,3.45833
b0430405,55.9983,3.38
b0430417,55.9983,3.38
b0430430,56.0067,3.46
b0430442,56.0067,3.46
b0430454,56,3.37667
b0430466,56,3.37667
b0430478,55.1233,5.00667
b0430478,55.1233,5.04
b0430491,59.155,3.93833
b0430509,59.155,3.93833
b0430510,60.8833,0.746667
b0430522,60.8833,0.746667
b0430546,60.8867,2.47833
b0430558,60.8867,2.47833
b0430571,58.35,0.178333
b0430583,58.35,0.178333
b0430602,56.6817,5.64333
b0430614,56.6817,5.64333
b0430651,56.4483,5.22167
b0430663,56.4483,5.22167
b0430687,56.45,5.215
b0430699,56.45,5.215
b0430706,56.8667,5.705
b0430718,56.8667,5.705
b0430743,56.8767,5.69167
b0430755,56.8767,5.69167
b0430767,56.0283,-5.085
b0430767,56.0283,5.585
b0430779,56.0283,-5.085
b0430779,56.0283,5.585
b0430780,55.4333,5.28833
b0430792,56.66,5.66333
b0430811,56.66,5.66333
b0430823,56.6983,5.76833
b0430835,56.6983,5.76833
b0430859,56.6833,5.655
b0430860,56.6833,5.655
b0430872,56.6833,5.655
b0430896,55.4333,5.28833
b0430903,56.8717,5.685
b0430927,56.4683,5.44667
b0430939,56.4683,5.44667
b0430940,56.46,5.26833
b0430952,56.46,5.26833
b0430988,56.4683,5.16167
b0431003,56.4683,5.16167
b0431015,56.4683,-5.16167
b0431015,56.4683,5.16167
b0431027,57.6833,3.98667
b0431039,57.6833,3.98667
b0431040,59.1533,3.93667
b0431052,59.1533,3.93667
b0431064,60.505,1.1
b0431076,60.505,1.1
b0431088,60.5,0.005
b0431107,60.5,0.005
