Filename	OriginatorsIdentifier	latDD	lonDD	Site	StartDate	StartTime	EndDate	EndTime											
cmd\b0432854.lst	509/1	56.3675	-2.636	N509	17/05/94	08:40:00	04/06/94	09:30:00											
cmd\b0432891.lst	511/1	56.8622	-5.7108	N511	14/06/94	11:40:00	10/08/94	09:30:00									C		
cmd\b0432909.lst	511/2	56.8622	-5.7108	N511	14/06/94	11:40:00	10/08/94	09:30:00									C		
cmd\b0432910.lst	511/4	56.8622	-5.7108	N511	14/06/94	11:40:00	10/08/94	09:30:00									C		
cmd\b0433022.lst	523/1	61.2492	-1.8822	N523	07/11/94	12:40:00	15/01/95	13:19:00											
cmd\b0433034.lst	523/2	61.2492	-1.8822	N523	07/11/94	12:40:00	15/01/95	13:19:00											
cmd\b0433046.lst	523/3	61.2492	-1.8822	N523	07/11/94	12:40:00	15/01/95	13:19:00									C		
cmd\b0433058.lst	524/1	60.9978	-1.3092	N524	07/11/94	15:40:00	15/01/95	08:50:00											
cmd\b0433071.lst	524/2	60.9978	-1.3092	N524	07/11/94	15:40:00	15/01/95	08:50:00											
cmd\b0433083.lst	525/1	60.1547	-3.3863	N525	08/11/94	11:40:00	12/01/95	14:00:00									C		
cmd\b0433095.lst	525/2	60.1547	-3.3863	N525	08/11/94	11:40:00	12/01/95	14:00:00									C		
cmd\b0433102.lst	525/3	60.1547	-3.3863	N525	08/11/94	11:40:00	09/01/95	19:40:00									C		
cmd\b0433114.lst	526/1	59.9653	-2.6705	526/1	18/11/94	12:40:00	06/01/95	23:50:00									C		
cmd\b0433151.lst	529/2	55.784	-5.2312	529/2	19/11/94	16:00:00	26/02/95	09:30:00									C		
cmd\b0433163.lst	531/1	56.145	-5.1537	N531	20/11/94	12:00:00	25/02/95	10:00:00									C		
cmd\b0433175.lst	531/2	56.145	-5.1537	N531	20/11/94	12:00:00	25/02/95	10:00:00									C		
cmd\b0433206.lst	532/1	57.3833	-1.9833	532/1	07/12/94	14:40:00	27/01/95	03:00:00									C		
cmd\b0433243.lst	535/1	57.3833	-1.9833	535/1	01/03/95	13:40:00	29/03/95	12:30:00									C		
cmd\b0433255.lst	536/1	57.3833	-1.9833	536/1	29/03/95	09:40:00	27/04/95	08:50:00									C		
cmd\b0433292.lst	540/1	60.584	-4.7453	N540	16/09/95	15:50:00	28/11/95	07:30:00											
cmd\b0433311.lst	540/2	60.584	-4.7453	N540	16/09/95	15:50:00	28/11/95	07:30:00											
cmd\b0433323.lst	540/3	60.584	-4.7453	N540	16/09/95	15:50:00	28/11/95	07:30:00											
cmd\b0433335.lst	541/1	60.4472	2.8643	N541	22/09/95	10:50:00	11/12/95	09:30:00											
cmd\b0433347.lst	541/2	60.4472	2.8643	N541	22/09/95	10:50:00	11/12/95	09:30:00											
cmd\b0433359.lst	542/1	60.4758	3.217	N542	22/09/95	14:50:00	07/12/95	09:30:00											
cmd\b0433360.lst	542/2	60.4758	3.217	N542	22/09/95	14:50:00	07/12/95	09:30:00											
cmd\b0433372.lst	543/1	60.5028	2.1492	N543	24/09/95	14:50:00	07/12/95	13:50:00											
cmd\b0433384.lst	543/2	60.5028	2.1492	N543	24/09/95	14:50:00	07/12/95	13:50:00											
cmd\b0433415.lst	454/1	57.7205	-2.7948	R454	11/04/92	19:40:00	27/05/92	17:50:00											
cmd\b0433427.lst	454/2	57.7205	-2.7948	R454	11/04/92	19:40:00	27/05/92	17:50:00											
cmd\b0433440.lst	455/1	57.7908	-2.8	R455	12/04/92	09:40:00	26/05/92	00:00:00											
cmd\b0433452.lst	455/2	57.7908	-2.8	R455	12/04/92	09:40:00	26/05/92	00:00:00											
cmd\b0433464.lst	456/1	57.2323	-1.9682	R456	13/04/92	07:40:00	28/05/92	07:30:00											
cmd\b0433476.lst	456/2	57.2323	-1.9682	R456	13/04/92	07:40:00	28/05/92	07:30:00											
cmd\b0433488.lst	457/1	57.2262	-1.9018	R457	13/04/92	09:40:00	28/05/92	16:20:00									C		
cmd\b0433507.lst	457/2	57.2262	-1.9018	R457	13/04/92	09:40:00	28/05/92	16:20:00									C		
cmd\b0433520.lst	458/1	56.9875	-2.1498	R458	14/04/92	08:40:00	01/05/92	08:00:00									C		
cmd\b0433532.lst	458/2	56.9875	-2.1498	R458	14/04/92	08:40:00	28/05/92	13:20:00											
cmd\b0433556.lst	459/1	56.982	-2.0978	R459	14/04/92	10:40:00	28/05/92	12:00:00											
cmd\b0433568.lst	459/2	56.982	-2.0978	R459	14/04/92	10:40:00	28/05/92	12:00:00											
cmd\b0433612.lst	463/1	56.8622	-5.7108	R463	08/07/92	11:00:00	25/11/92	10:30:00									C		
cmd\b0433624.lst	463/2	56.8622	-5.7108	R463	08/07/92	11:00:00	25/11/92	10:30:00									C		
cmd\b0433636.lst	463/3	56.8622	-5.7108	R463	08/07/92	11:00:00	25/11/92	10:30:00									C		
cmd\b0433704.lst	469/1	56.8622	-5.7108	R469	25/11/92	17:00:00	25/02/93	11:00:00									C		
cmd\b0433716.lst	469/2	56.8622	-5.7108	R469	25/11/92	17:00:00	25/02/93	11:00:00									C		
cmd\b0433728.lst	469/3	56.8622	-5.7108	R469	25/11/92	17:00:00	25/02/93	11:00:00									C		
cmd\b0435655.lst	A50101	61.738	-15.398	R501	16/07/90	09:29:00	23/08/91	09:29:00											
cmd\b0435772.lst	A50701	61.832	-15.623	R507	16/07/90	11:29:00	13/06/91	06:29:00											
cmd\b0435784.lst	A50702	61.832	-15.623	R507	16/07/90	11:29:00	18/08/91	04:29:00									C		
cmd\b0435956.pxf	A48801	61.4467	-8.1017	R488	05/10/89	10:20:00	18/10/89	08:43:00									C		
cmd\b0435968.pxf	A48901	61.3183	-8.2483	R489	07/10/89	09:47:00	26/10/89	23:42:00									C		
cmd\b0435981.pxf	A49001	61.3417	-8.2283	R490	07/10/89	13:00:00	14/11/89	13:00:00											
cmd\b0435993.pxf	A49002	61.3417	-8.2283	R490	07/10/89	13:00:00	14/11/89	13:00:00											
cmd\b0436019.lst	A49004	61.3417	-8.2283	R490	07/10/89	13:00:00	14/11/89	13:00:00											
cmd\b0436020.lst	A49005	61.3417	-8.2283	R490	07/10/89	13:00:00	14/11/89	13:00:00									C		
cmd\b0436032.lst	A49201	61.3517	-8.1633	R492	08/10/89	09:20:00	14/11/89	11:30:00											
cmd\b0436056.lst	A49204	61.3517	-8.1633	R492	08/10/89	09:15:00	14/11/89	11:30:00											
cmd\b0436081.lst	A49206	61.3517	-8.1633	R492	08/10/89	09:15:00	14/11/89	11:30:00											
cmd\b0436093.lst	A49207	61.3517	-8.1633	R492	08/10/89	09:15:00	14/11/89	11:30:00									C		
cmd\b0436100.lst	A49208	61.3517	-8.1633	R492	08/10/89	09:15:00	14/11/89	11:30:00											
cmd\b0436112.lst	A49501	61.4517	-8.29	R495	09/10/89	08:50:00	16/11/89	07:48:00											
cmd\b0436124.lst	82B-5B0500	54.0883	-19.9233	S82-05	27/06/82	18:18:00	24/07/82	04:28:00									C		
cmd\b0436136.lst	as06275.679	56.4742	-9.0618	POLRIG#679	28/03/95	15:35:00	10/04/95	23:05:00											
cmd\b0436148.lst	as08240.733	56.4487	-8.9794	POLRIG#733	19/11/95	17:15:00	22/01/96	13:15:00											
cmd\b0436161.lst	as09069.667	56.4622	-9.1613	POLRIG#667	29/03/95	10:55:00	27/04/95	01:45:00											
cmd\b0436173.lst	as11608.685	56.6052	-8.9342	POLRIG#685	12/05/95	18:45:00	25/07/95	07:15:00											
cmd\b0436185.lst	as11608.689	56.4623	-8.9639	POLRIG#689	11/08/95	19:17:00	31/08/95	13:17:00											
cmd\b0436197.lst	as11608.705	56.4618	-8.9642	POLRIG#705	02/09/95	09:15:00	19/11/95	12:15:00											
cmd\b0436204.lst	as06749.751	56.4648	-9.1635	POLRIG#751	05/02/96	18:15:00	17/04/96	16:45:00											
cmd\b0436216.lst	as06749.765	56.455	-9.0643	POLRIG#765	19/04/96	14:15:00	10/05/96	13:45:00											
cmd\b0436228.lst	as8240..745	56.4602	-8.9645	POLRIG#745	01/02/96	09:45:00	17/04/96	09:45:00											
cmd\b0436241.lst	as8240..765	56.455	-9.0643	POLRIG#765	19/04/96	12:45:00	10/05/96	13:45:00											
cmd\b0436253.lst	as09603.756	56.6242	-9.0222	POLRIG#756	03/02/96	15:30:00	18/02/96	19:30:00									C		
cmd\b0436265.lst	as09928.756	56.6242	-9.0222	POLRIG#756	03/02/96	15:30:00	18/02/96	19:30:00									C		
cmd\b0436277.lst	as11049.751	56.4648	-9.1635	POLRIG#751	05/02/96	17:45:00	17/04/96	16:45:00											
cmd\b0436289.lst	as11049.765	56.455	-9.0643	POLRIG#765	19/04/96	12:45:00	10/05/96	13:45:00											
cmd\b0436290.lst	as11050.760	56.4523	-9.0497	POLRIG#760	24/04/96	13:45:00	07/05/96	04:45:00											
cmd\b0436308.lst	as11813.760	56.4523	-9.0497	POLRIG#760	24/04/96	13:45:00	07/05/96	04:45:00											
cmd\b0437348.lst	338/1	56.5287	-5.5483	N338	19/01/91	15:40:00	23/02/91	09:20:00									C		
cmd\b0437361.lst	338/2	56.5287	-5.5483	N338	19/01/91	15:40:00	31/01/91	13:30:00									C		
cmd\b0437416.lst	344/1	56.5287	-5.5483	N344	23/02/91	11:40:00	23/03/91	12:30:00									C		
cmd\b0437428.lst	344/2	56.5287	-5.5483	N344	23/02/91	11:40:00	23/03/91	12:30:00									C		
cmd\b0437441.lst	345/1	56.6353	-5.3805	N345	23/02/91	16:40:00	23/03/91	08:10:00									C		
cmd\b0437453.lst	345/2	56.6353	-5.3805	N345	23/02/91	16:40:00	23/03/91	08:10:00									C		
cmd\b0437465.lst	345/3	56.6353	-5.3805	N345	23/02/91	16:40:00	23/03/91	08:10:00									C		
cmd\b0437489.lst	347/1	56.7685	-5.1882	N347	12/03/91	11:40:00	22/03/91	08:00:00									C		
cmd\b0437490.lst	347/2	56.7685	-5.1882	N347	24/02/91	15:40:00	22/03/91	08:00:00									C		
cmd\b0437508.lst	347/3	56.7685	-5.1882	N347	24/02/91	15:40:00	22/03/91	08:00:00									C		
cmd\b0437533.lst	349/1	56.7685	-5.1882	N349	22/03/91	12:40:00	08/04/91	00:50:00									C		
cmd\b0437545.lst	349/2	56.7685	-5.1882	N349	22/03/91	12:40:00	20/04/91	05:50:00									C		
cmd\b0437557.lst	349/3	56.7685	-5.1882	N349	22/03/91	12:40:00	06/04/91	12:50:00									C		
cmd\b0437569.lst	350/1	56.6353	-5.3805	N350	23/03/91	10:40:00	21/04/91	17:50:00									C		
cmd\b0437570.lst	350/2	56.6353	-5.3805	N350	23/03/91	10:40:00	21/04/91	17:50:00									C		
cmd\b0437582.lst	350/3	56.6353	-5.3805	N350	23/03/91	10:40:00	21/04/91	17:50:00									C		
cmd\b0437613.lst	353/1	56.5287	-5.5483	N353	24/03/91	06:40:00	21/04/91	09:20:00									C		
cmd\b0437625.lst	353/2	56.5287	-5.5483	N353	24/03/91	06:40:00	21/04/91	09:20:00									C		
cmd\b0437674.lst	358/1	55.4338	-5.2877	358/1	13/03/91	15:40:00	17/04/91	07:40:00											
cmd\b0437686.lst	359/1	56.7685	-5.1882	N359	20/04/91	09:40:00	18/05/91	05:10:00									C		
cmd\b0437698.lst	359/2	56.7685	-5.1882	N359	20/04/91	09:40:00	02/05/91	16:30:00									C		
cmd\b0437705.lst	359/3	56.7685	-5.1882	N359	20/04/91	09:40:00	30/04/91	19:30:00									C		
cmd\b0437729.lst	361/1	56.5287	-5.5483	N361	21/04/91	13:40:00	19/05/91	05:50:00									C		
cmd\b0437730.lst	363/1	56.6353	-5.3805	N363	21/04/91	20:40:00	19/05/91	12:00:00									C		
cmd\b0437742.lst	363/2	56.6353	-5.3805	N363	21/04/91	20:40:00	19/05/91	12:00:00									C		
cmd\b0437754.lst	363/3	56.6353	-5.3805	N363	21/04/91	20:40:00	19/05/91	12:00:00									C		
cmd\b0437791.lst	372/1	56.7685	-5.1882	N372	18/05/91	08:40:00	15/06/91	05:50:00									C		
cmd\b0437809.lst	372/2	56.7685	-5.1882	N372	18/05/91	08:40:00	15/06/91	05:50:00									C		
cmd\b0437810.lst	372/3	56.7685	-5.1882	N372	18/05/91	08:40:00	15/06/91	05:50:00									C		
cmd\b0437834.lst	374/1	56.5287	-5.5483	N374	19/05/91	09:40:00	16/06/91	07:30:00									C		
cmd\b0437871.lst	377/1	56.6353	-5.3805	N377	19/05/91	15:40:00	16/06/91	13:20:00									C		
cmd\b0437883.lst	377/2	56.6353	-5.3805	N377	19/05/91	15:40:00	16/06/91	13:20:00									C		
cmd\b0437895.lst	377/3	56.6353	-5.3805	N377	19/05/91	15:40:00	16/06/91	13:20:00									C		
cmd\b0437926.lst	381/1	56.7685	-5.1882	N381	15/06/91	11:40:00	28/06/91	08:30:00									C		
cmd\b0437938.lst	381/3	56.7685	-5.1882	N381	15/06/91	11:40:00	27/06/91	20:20:00									C		
cmd\b0437963.lst	383/1	56.5287	-5.5483	N383	16/06/91	10:40:00	14/07/91	06:10:00									C		
cmd\b0437975.lst	383/2	56.5287	-5.5483	N383	16/06/91	10:40:00	14/07/91	06:10:00									C		
cmd\b0437999.lst	385/1	56.6353	-5.3805	N385	17/06/91	09:40:00	14/07/91	10:20:00									C		
cmd\b0438002.lst	385/2	56.6353	-5.3805	N385	17/06/91	09:40:00	14/07/91	10:20:00									C		
cmd\b0438014.lst	385/3	56.6353	-5.3805	N385	17/06/91	09:40:00	14/07/91	10:20:00									C		
cmd\b0438051.lst	388/1	56.7685	-5.1882	N388	13/07/91	08:40:00	10/08/91	05:50:00									C		
cmd\b0438063.lst	388/2	56.7685	-5.1882	N388	13/07/91	08:40:00	10/08/91	05:50:00									C		
cmd\b0438075.lst	388/3	56.7685	-5.1882	N388	13/07/91	08:40:00	10/08/91	05:50:00									C		
cmd\b0438087.lst	389/1	56.7685	-5.1882	389/1	13/07/91	08:40:00	17/07/91	15:30:00											
cmd\b0438106.lst	391/2	56.5283	-5.5483	N391	14/07/91	08:40:00	11/08/91	07:20:00									C		
cmd\b0438143.lst	394/1	56.6353	-5.3805	N394	14/07/91	12:40:00	11/08/91	13:40:00									C		
cmd\b0438155.lst	394/2	56.6353	-5.3805	N394	14/07/91	12:40:00	11/08/91	13:40:00									C		
cmd\b0438180.lst	397/1	56.7685	-5.1882	N397	10/08/91	09:40:00	07/09/91	08:00:00									C		
cmd\b0438192.lst	397/2	56.7685	-5.1882	N397	10/08/91	09:40:00	07/09/91	08:00:00									C		
cmd\b0438211.lst	397/3	56.7685	-5.1882	N397	10/08/91	09:40:00	07/09/91	08:00:00									C		
cmd\b0438235.lst	399/1	56.5287	-5.5483	N399	11/08/91	08:40:00	08/09/91	09:30:00									C		
cmd\b0438247.lst	399/2	56.5287	-5.5483	N399	11/08/91	08:40:00	08/09/91	09:30:00									C		
cmd\b0438260.lst	401/1	56.6353	-5.3805	N401	11/08/91	15:40:00	06/09/91	16:30:00									C		
cmd\b0438272.lst	401/2	56.6353	-5.3805	N401	11/08/91	15:40:00	06/09/91	16:30:00									C		
cmd\b0438284.lst	401/3	56.6353	-5.3805	N401	11/08/91	15:40:00	06/09/91	16:30:00									C		
cmd\b0438296.lst	402/1	56.6358	-5.3805	402/1	11/08/91	15:40:00	15/08/91	10:10:00											
cmd\b0438327.lst	413/1	56.6353	-5.3805	N413	06/09/91	18:40:00	07/10/91	07:10:00									C		
cmd\b0438339.lst	413/2	56.6353	-5.3805	N413	06/09/91	18:40:00	07/10/91	07:10:00									C		
cmd\b0438388.lst	413/3	56.6353	-5.3805	N413	06/09/91	18:40:00	07/10/91	07:10:00									C		
cmd\b0438407.lst	414/1	56.527	-5.5493	414/1	06/09/91	20:40:00	12/09/91	18:50:00											
cmd\b0438419.lst	415/1	56.7685	-5.1882	N415	07/09/91	10:40:00	05/10/91	06:40:00									C		
cmd\b0438420.lst	415/2	56.7685	-5.1882	N415	07/09/91	10:40:00	05/10/91	06:40:00									C		
cmd\b0438432.lst	415/3	56.7685	-5.1882	N415	07/09/91	10:40:00	05/10/91	06:40:00									C		
cmd\b0438468.lst	418/1	56.5287	-5.5483	418/1	08/09/91	18:40:00	06/10/91	15:30:00									C		
cmd\b0438481.lst	418/2	56.5287	-5.5483	418/2	08/09/91	10:40:00	06/10/91	07:30:00									C		
cmd\b0438536.lst	431/1	56.7685	-5.1882	N431	05/10/91	09:40:00	09/11/91	08:50:00									C		
cmd\b0438548.lst	431/2	56.7685	-5.1882	N431	05/10/91	09:40:00	09/11/91	08:50:00									C		
cmd\b0438561.lst	432/1	56.7718	-5.1882	432/1	05/10/91	09:40:00	10/10/91	14:20:00											
cmd\b0438573.lst	433/1	56.5287	-5.5483	N433	06/10/91	09:40:00	08/11/91	16:30:00									C		
cmd\b0438585.lst	433/2	56.5287	-5.5483	N433	06/10/91	09:40:00	08/11/91	16:30:00									C		
cmd\b0438597.lst	435/1	56.6353	-5.3805	N435	07/10/91	09:40:00	09/11/91	15:20:00									C		
cmd\b0438604.lst	435/2	56.6353	-5.3805	N435	07/10/91	09:40:00	09/11/91	15:20:00									C		
cmd\b0438616.lst	435/3	56.6353	-5.3805	N435	07/10/91	09:40:00	09/11/91	15:20:00									C		
cmd\b0438653.lst	439/2	56.7685	-5.1882	N439	09/11/91	11:40:00	14/12/91	12:10:00									C		
cmd\b0438665.lst	439/3	56.7685	-5.1882	N439	09/11/91	11:40:00	14/12/91	12:10:00									C		
cmd\b0438677.lst	441/1	56.6353	-5.3805	N441	09/11/91	17:40:00	15/12/91	09:30:00									C		
cmd\b0438689.lst	441/2	56.6353	-5.3805	N441	09/11/91	17:40:00	15/12/91	09:30:00									C		
cmd\b0438690.lst	441/3	56.6353	-5.3805	N441	09/11/91	17:40:00	15/12/91	09:30:00									C		
cmd\b0438708.lst	442/1	56.6353	-5.3805	442/1	09/11/91	18:40:00	14/11/91	11:30:00											
cmd\b0438733.lst	444/1	56.5287	-5.5483	N444	13/11/91	10:40:00	15/12/91	14:00:00									C		
cmd\b0438769.lst	447/1	56.7685	-5.1882	N447	14/12/91	16:50:00	12/02/92	07:50:00									C		
cmd\b0438770.lst	447/2	56.7685	-5.1882	N447	14/12/91	17:00:00	12/02/92	08:00:00									C		
cmd\b0438782.lst	447/3	56.7685	-5.1882	N447	14/12/91	17:10:00	12/02/92	08:10:00									C		
cmd\b0438794.lst	448/1	56.6353	-5.3805	N448	15/12/91	13:50:00	11/02/92	15:20:00									C		
cmd\b0438801.lst	448/2	56.6353	-5.3805	N448	15/12/91	14:00:00	11/02/92	15:30:00									C		
cmd\b0438813.lst	448/3	56.6353	-5.3805	N448	15/12/91	14:10:00	11/02/92	15:40:00									C		
cmd\b0438837.lst	450/1	56.5287	-5.5483	N450	15/12/91	15:50:00	11/02/92	14:20:00									C		
cmd\b0438849.lst	450/2	56.5287	-5.5483	N450	15/12/91	16:10:00	11/02/92	14:40:00									C		
cmd\b0438850.lst	451/1	56.527	-5.5493	451/1	15/12/91	15:40:00	19/12/91	11:00:00											
cmd\b0438862.lst	498/1	56.3672	-2.2963	498/1	20/10/93	11:00:00	10/12/93	10:30:00											
cmd\b0438874.lst	as06275.761	56.4633	-8.9585	POLRIG#761	17/04/96	15:15:00	28/07/96	11:45:00									C		
cmd\b0438886.lst	as06749.780	56.4553	-9.0648	POLRIG#780	11/07/96	21:02:00	28/07/96	15:27:00											
cmd\b0438898.lst	as08240.780	56.4553	-9.0648	POLRIG#780	11/07/96	21:32:00	28/07/96	14:57:00									C		
cmd\b0438905.lst	as08249.736	56.4622	-9.0612	POLRIG#736	27/11/95	07:45:00	01/12/95	12:45:00											
cmd\b0438917.lst	as09450.768	56.4617	-9.1625	POLRIG#768	18/04/96	14:15:00	30/07/96	11:45:00									C		
cmd\b0438929.lst	as09603.761	56.4633	-8.9585	POLRIG#761	17/04/96	19:15:00	28/07/96	10:15:00									C		
cmd\b0438930.lst	as09927.768	56.4617	-9.1625	POLRIG#768	18/04/96	14:15:00	30/07/96	12:15:00									C		
cmd\b0438942.lst	as09928.768	56.4617	-9.1625	POLRIG#768	18/04/96	14:15:00	30/07/96	11:45:00									C		
cmd\b0438954.lst	as11049.780	56.4553	-9.0648	POLRIG#780	11/07/96	21:32:00	28/07/96	15:12:00											
cmd\b0438966.lst	as11050.784	56.6208	-9.0183	POLRIG#784	11/07/96	15:32:00	29/07/96	14:27:00											
cmd\b0438978.lst	as11813.778	56.4618	-8.191	POLRIG#778	12/07/96	12:30:00	24/07/96	09:59:00									C		
cmd\b0438991.lst	as11054.687	56.6265	-9.0192	POLRIG#687	14/05/95	17:45:00	25/05/95	01:15:00											
cmd\b0439005.lst	as11219.765	56.455	-9.0643	POLRIG#765	19/04/96	12:45:00	10/05/96	13:45:00											
cmd\b0439017.lst	as11216.768	56.4617	-9.1625	POLRIG#768	18/04/96	14:15:00	30/07/96	11:45:00									C		
cmd\b0439029.lst	as11054.775	56.4565	-8.9658	POLRIG#775	13/07/96	16:05:00	25/07/96	09:49:00									C		
cmd\b0439030.lst	as11219.780	56.4553	-9.0648	POLRIG#780	11/07/96	20:37:00	28/07/96	15:22:00											
cmd\b0439042.lst	as10207.664	56.453	-9.0462	POLRIG#664	31/03/95	20:25:00	16/04/95	12:55:00											
cmd\b0439054.lst	as10207.669	56.453	-9.0462	POLRIG#669	17/04/95	15:35:00	09/05/95	17:25:00											
cmd\b0439066.lst	as10207.683	56.4543	-9.0463	POLRIG#683	10/05/95	14:15:00	09/09/95	14:45:00									C		
cmd\b0439078.lst	as10207.784	56.6267	-9.0183	POLRIG#784	11/07/96	15:07:00	29/07/96	14:47:00									C		
cmd\b0439091.lst	as03543.760	56.4523	-9.0497	POLRIG#760	24/04/96	13:45:00	07/05/96	05:15:00											
cmd\b0439109.lst	as01292.772	56.605	-8.9317	POLRIG#772	23/04/96	13:15:00	03/08/96	08:45:00											
cmd\b0439110.lst	as02132.772	56.605	-8.9317	POLRIG#772	23/04/96	13:15:00	03/08/96	08:45:00											
cmd\b0439122.lst	as03542.772	56.605	-8.9317	POLRIG#772	23/04/96	13:15:00	03/08/96	08:45:00											
cmd\b0439134.lst	aa01260.773	56.624	-9.0218	POLRIG#773	23/04/96	16:30:00	09/05/96	14:30:00									C		
cmd\b0439146.lst	aa04387.773	56.624	-9.0218	POLRIG#773	23/04/96	16:30:00	09/05/96	14:50:00									C		
cmd\b0439158.lst	aa04387.784	56.6267	-9.0183	POLRIG#784	11/07/96	19:50:00	29/07/96	14:40:00									C		
cmd\b0439171.lst	as07421.665	56.4678	-8.9612	POLRIG#665	31/03/95	13:35:00	08/05/95	14:55:00											
cmd\b0439183.lst	as10211.665	56.4678	-8.9612	POLRIG#665	31/03/95	13:35:00	08/05/95	14:55:00											
cmd\b0439195.lst	as11045.667	56.4622	-9.1613	POLRIG#667	29/03/95	10:38:00	09/05/95	23:48:00									C		
cmd\b0439202.lst	as11045.686	56.7093	-9.4075	POLRIG#686	13/05/95	17:30:00	04/09/95	07:30:00									C		
cmd\b0439214.lst	as11046.666	56.7183	-9.4083	POLRIG#666	29/03/95	22:30:00	13/05/95	05:30:00									C		
cmd\b0439226.lst	as11047.664	56.453	-9.0462	POLRIG#664	31/03/95	20:25:00	16/04/95	12:55:00									C		
cmd\b0439238.lst	as11814.704	56.6257	-9.0192	POLRIG#704	16/08/95	16:12:00	02/09/95	14:32:00											
cmd\b0439251.lst	as11816.684	56.4605	-9.1642	POLRIG#684	11/05/95	13:45:00	04/08/95	08:15:00									C		
cmd\b0439263.lst	as11817.684	56.4605	-9.1642	POLRIG#684	11/05/95	13:45:00	04/08/95	08:15:00									C		
cmd\b0439275.lst	as11817.702	56.4602	-9.1625	POLRIG#702	13/08/95	16:55:00	06/09/95	04:55:00											
cmd\b0439287.lst	as11818.685	56.6052	-8.9342	POLRIG#685	12/05/95	19:15:00	25/07/95	07:15:00									C		
cmd\b0439299.lst	as11818.689	56.453	-9.0462	POLRIG#689	11/08/95	19:17:00	31/08/95	13:22:00									C		
cmd\b0439306.lst	as11820.682	56.4587	-9.0627	POLRIG#682	09/05/95	16:45:00	12/08/95	09:15:00									C		
cmd\b0439318.lst	as11820.698	56.458	-9.0632	POLRIG#698	14/08/95	14:07:00	16/08/95	07:52:00											
cmd\b0439331.lst	as11822.682	56.4587	-9.0627	POLRIG#682	09/05/95	16:45:00	12/08/95	09:15:00									C		
cmd\b0439343.lst	as11822.698	56.458	-9.0632	POLRIG#698	14/08/95	14:07:00	02/09/95	10:02:00											
cmd\b0439355.lst	as11047.669	56.453	-9.0462	POLRIG#669	17/04/95	15:35:00	09/05/95	17:25:00									C		
cmd\b0439367.lst	as11814.733	56.4487	-8.9627	POLRIG#733	19/11/95	17:15:00	22/01/96	13:15:00											
cmd\b0439379.lst	as11818.705	56.4618	-8.9642	POLRIG#705	02/09/95	08:44:00	19/11/95	12:14:00											
cmd\b0439380.lst	as11814.745	56.4602	-8.9645	POLRIG#745	01/02/96	09:45:00	17/04/96	10:15:00											
cmd\b0439392.lst	as11820.757	56.7268	-9.413	POLRIG#757	06/02/96	21:30:00	21/04/96	17:30:00											
cmd\b0439411.lst	as09069.761	56.4633	-8.9585	POLRIG#761	17/04/96	15:30:00	28/07/96	11:30:00											
cmd\b0439423.lst	as09903.765	56.455	-9.0643	POLRIG#765	19/04/96	13:30:00	10/05/96	13:30:00											
cmd\b0439435.lst	as09904.770	56.4845	-9.5932	POLRIG#770	21/04/96	17:30:00	02/08/96	05:30:00									C		
cmd\b0439447.lst	as11047.683	56.4543	-9.0463	POLRIG#683	10/05/95	14:15:00	23/08/95	04:15:00									C		
cmd\b0439459.lst	as11814.768	56.4617	-9.1625	POLRIG#768	18/04/96	14:30:00	13/06/96	22:30:00									C		
cmd\b0439460.lst	as11817.780	56.4553	-9.0648	POLRIG#780	11/07/96	20:37:00	28/07/96	15:27:00									C		
cmd\b0439472.lst	as11820.774	56.7093	-9.4088	POLRIG#774	22/04/96	15:30:00	02/08/96	06:30:00											
cmd\b0439484.lst	as11821.668	56.4687	-8.961	POLRIG#668	09/05/95	15:45:00	13/05/95	11:45:00									C		
cmd\b0441728.lst	AA0568T78485	53.9528	-3.3248	POLRIG#485	24/04/91	18:20:00	07/05/91	14:40:00											
cmd\b0441741.lst	AA6443T78484	54.1282	-3.4507	POLRIG#484	24/04/91	16:09:00	07/05/91	12:19:00											
cmd\b0441753.lst	AS9633B78485	53.9528	-3.3248	POLRIG#485	24/04/91	18:20:00	07/05/91	14:40:00											
cmd\b0441765.lst	S41112B78487	54.1483	-3.4677	POLRIG#487	25/04/91	12:20:00	06/05/91	06:00:00											
cmd\b0441777.lst	S41196B78486	54.1	-3.4335	POLRIG#486	25/04/91	08:50:00	06/05/91	05:20:00											
cmd\b0441789.lst	S41258T78487	54.1483	-3.4677	POLRIG#487	25/04/91	12:21:00	06/05/91	05:51:00											
cmd\b0441790.lst	S41644T78486	54.1	-3.4335	POLRIG#486	25/04/91	09:00:00	06/05/91	05:20:00											
cmd\b0441845.lst	AA0568B88536	54.1253	-3.449	POLRIG#536	21/01/92	15:29:00	21/02/92	07:29:00											
cmd\b0441857.lst	AA7570B88542	53.9513	-3.3013	POLRIG#542	22/01/92	10:10:00	01/02/92	08:40:00											
cmd\b0441869.lst	AS9631T88540	54.1158	-3.6203	POLRIG#540	22/01/92	14:40:00	01/02/92	11:40:00											
cmd\b0441870.lst	AS9632T88536	54.1253	-3.449	POLRIG#536	21/01/92	15:30:00	21/02/92	07:20:00											
cmd\b0441882.lst	AS9680B88540	54.1158	-3.6203	POLRIG#540	22/01/92	14:40:00	01/02/92	11:40:00											
cmd\b0441894.lst	AS9959T88542	53.9513	-3.3013	POLRIG#542	22/01/92	10:10:00	01/02/92	08:40:00											
