id lonDD latDD
246	-3.299820	53.819759
266	-3.238555	53.819744
286	-3.177291	53.819728
306	-3.116026	53.819713
25	-3.973735	53.855942
35	-3.973735	53.495834
69	-3.851205	53.711867
70	-3.851205	53.675857
86	-3.789940	53.819884
105	-3.728675	53.855879
106	-3.728675	53.819868
126	-3.667410	53.819853
129	-3.667410	53.711821
134	-3.667410	53.531767
146	-3.606145	53.819837
166	-3.544880	53.819822
186	-3.483615	53.819806
198	-3.483615	53.387677
236	-3.361085	53.459668
243	-3.299820	53.927792
41	-3.912470	53.999969
54	-3.912470	53.531829
73	-3.851205	53.567824
85	-3.789940	53.855895
119	-3.728675	53.351729
124	-3.667410	53.891874
127	-3.667410	53.783842
178	-3.544880	53.387693
210	-3.422350	53.675748
297	-3.177291	53.423610
45	-3.912470	53.855926
134	-3.667410	53.531767
152	-3.606145	53.603773
211	-3.422350	53.639737
34	-3.973735	53.531845
212	-3.422350	53.603726
299	-3.177291	53.351589
173	-3.544880	53.567747
213	-3.422350	53.567715
292	-3.177291	53.603664
300	-3.177291	53.315578
304	-3.116026	53.891734
309	-3.116026	53.711680
7	-4.035000	53.783936
40	-3.973735	53.315780
42	-3.912470	53.963958
163	-3.544880	53.927854
177	-3.544880	53.423704
214	-3.422350	53.531705
287	-3.177291	53.783718
17	-4.035000	53.423828
105	-3.728675	53.855879
141	-3.606145	53.999891
215	-3.422350	53.495694
241	-3.299820	53.999813
247	-3.299820	53.783749
264	-3.238555	53.891765
289	-3.177291	53.711696
290	-3.177291	53.675685
312	-3.116026	53.603648
40	-3.973735	53.315780
216	-3.422350	53.459683
230	-3.361085	53.675732
287	-3.177291	53.783718
11	-4.035000	53.639893
117	-3.728675	53.423750
134	-3.667410	53.531767
217	-3.422350	53.423672
246	-3.299820	53.819759
278	-3.238555	53.387615
289	-3.177291	53.711696
312	-3.116026	53.603648
139	-3.667410	53.351713
155	-3.606145	53.495741
156	-3.606145	53.459730
166	-3.544880	53.819822
205	-3.422350	53.855801
231	-3.361085	53.639721
4	-4.035000	53.891968
175	-3.544880	53.495725
232	-3.361085	53.603711
234	-3.361085	53.531689
301	-3.116026	53.999766
13	-4.035000	53.567871
61	-3.851205	53.999953
122	-3.667410	53.963896
211	-3.422350	53.639737
233	-3.361085	53.567700
309	-3.116026	53.711680
316	-3.116026	53.459605
1	-4.035000	54.000000
63	-3.851205	53.927932
76	-3.851205	53.459792
104	-3.728675	53.891890
113	-3.728675	53.567793
162	-3.544880	53.963865
188	-3.483615	53.747785
199	-3.483615	53.351667
202	-3.422350	53.963834
234	-3.361085	53.531689
244	-3.299820	53.891781
272	-3.238555	53.603679
316	-3.116026	53.459605
57	-3.912470	53.423797
66	-3.851205	53.819900
91	-3.789940	53.639830
98	-3.789940	53.387755
201	-3.422350	53.999844
202	-3.422350	53.963834
203	-3.422350	53.927823
204	-3.422350	53.891812
205	-3.422350	53.855801
206	-3.422350	53.819791
207	-3.422350	53.783780
208	-3.422350	53.747769
209	-3.422350	53.711758
210	-3.422350	53.675748
211	-3.422350	53.639737
212	-3.422350	53.603726
213	-3.422350	53.567715
214	-3.422350	53.531705
215	-3.422350	53.495694
216	-3.422350	53.459683
217	-3.422350	53.423672
218	-3.422350	53.387662
219	-3.422350	53.351651
233	-3.361085	53.567700
235	-3.361085	53.495678
241	-3.299820	53.999813
317	-3.116026	53.423595
14	-4.035000	53.531860
106	-3.728675	53.819868
131	-3.667410	53.639799
133	-3.667410	53.567778
145	-3.606145	53.855848
197	-3.483615	53.423688
212	-3.422350	53.603726
217	-3.422350	53.423672
236	-3.361085	53.459668
237	-3.361085	53.423657
242	-3.299820	53.963802
257	-3.299820	53.423641
277	-3.238555	53.423626
297	-3.177291	53.423610
7	-4.035000	53.783936
103	-3.728675	53.927901
185	-3.483615	53.855817
252	-3.299820	53.603695
265	-3.238555	53.855755
52	-3.912470	53.603851
99	-3.789940	53.351744
105	-3.728675	53.855879
122	-3.667410	53.963896
123	-3.667410	53.927885
253	-3.299820	53.567684
267	-3.238555	53.783733
46	-3.912470	53.819915
54	-3.912470	53.531829
107	-3.728675	53.783858
119	-3.728675	53.351729
170	-3.544880	53.675779
182	-3.483615	53.963849
215	-3.422350	53.495694
252	-3.299820	53.603695
254	-3.299820	53.531674
258	-3.299820	53.387631
139	-3.667410	53.351713
150	-3.606145	53.675794
168	-3.544880	53.747800
180	-3.544880	53.315671
224	-3.361085	53.891796
255	-3.299820	53.495663
27	-3.973735	53.783920
37	-3.973735	53.423813
48	-3.912470	53.747894
103	-3.728675	53.927901
163	-3.544880	53.927854
210	-3.422350	53.675748
273	-3.238555	53.567669
284	-3.177291	53.891750
28	-3.973735	53.747909
34	-3.973735	53.531845
53	-3.912470	53.567840
88	-3.789940	53.747863
95	-3.789940	53.495787
120	-3.728675	53.315718
122	-3.667410	53.963896
155	-3.606145	53.495741
157	-3.606145	53.423719
182	-3.483615	53.963849
222	-3.361085	53.963818
274	-3.238555	53.531658
294	-3.177291	53.531642
41	-3.912470	53.999969
79	-3.851205	53.351760
160	-3.606145	53.315687
186	-3.483615	53.819806
218	-3.422350	53.387662
227	-3.361085	53.783764
293	-3.177291	53.567653
60	-3.912470	53.315765
71	-3.851205	53.639846
194	-3.483615	53.531720
267	-3.238555	53.783733
288	-3.177291	53.747707
294	-3.177291	53.531642
312	-3.116026	53.603648
