Id,Area,Coverage,ORIG_FID,POINT_X,POINT_Y
0,0,24145.0,0,-1.89897508278,50.7092897689
0,0,24145.0,0,-1.89115589278,50.7115365889
0,0,24145.0,0,-1.88530755278,50.7133804589
0,0,24145.0,0,-1.87688646278,50.7146927189
0,0,24145.0,0,-1.86751194278,50.7165236889
0,0,24145.0,0,-1.85959093278,50.7178137489
0,0,24145.0,0,-1.84909721278,50.7185713189
0,0,24145.0,0,-1.83236970278,50.7199066789
0,0,24145.0,0,-1.81686168278,50.7208695189
0,0,24145.0,0,-1.80526856278,50.7218411189
0,0,24145.0,0,-1.80305592278,50.7216629589
0,0,24145.0,0,-1.79638887278,50.7213890989
0,0,24145.0,0,-1.78999997278,50.7205589689
0,0,24145.0,0,-1.78361115278,50.7194449989
0,0,24145.0,0,-1.77666677278,50.7194423889
0,0,24145.0,0,-1.77000009278,50.7191715089
0,0,24145.0,0,-1.76277800278,50.7186125089
0,0,24145.0,0,-1.75694392278,50.7186127589
0,0,24145.0,0,-1.75138892278,50.7200006789
0,0,24145.0,0,-1.74833301278,50.7222222289
0,0,24145.0,0,-1.74416683278,50.7244394889
0,0,24145.0,0,-1.74083385278,50.7266676489
0,0,24145.0,0,-1.73611100278,50.7283313489
0,0,24145.0,0,-1.73138917278,50.7300038189
0,0,24145.0,0,-1.72666720278,50.7313926389
0,0,24145.0,0,-1.72222216278,50.7319420989
0,0,24145.0,0,-1.71611082278,50.7333283589
0,0,24145.0,0,-1.71083388278,50.7341675689
0,0,24145.0,0,-1.70666673278,50.7355555889
0,0,24145.0,0,-1.70138905278,50.7369478389
0,0,24145.0,0,-1.69555499278,50.7375028889
0,0,24145.0,0,-1.69027825278,50.7383366589
0,0,24145.0,0,-1.68444387278,50.7388911489
0,0,24145.0,0,-1.67777784278,50.7388893889
0,0,24145.0,0,-1.67055573278,50.7380501589
0,0,24145.0,0,-1.66361090278,50.7375008289
0,0,24145.0,0,-1.65805581278,50.7361125689
0,0,24145.0,0,-1.65305584278,50.7352732789
0,0,24145.0,0,-1.64666691278,50.7338863289
0,0,24145.0,0,-1.64027783278,50.7336103789
0,0,24145.0,0,-1.63472228278,50.7322255389
0,0,24145.0,0,-1.62916721278,50.7313938289
0,0,24145.0,0,-1.62138884278,50.7302767389
0,0,24145.0,0,-1.61416707278,50.7297219889
0,0,24145.0,0,-1.60944523278,50.7283343589
0,0,24145.0,0,-1.60333288278,50.7269430889
0,0,24145.0,0,-1.59833317278,50.7255570389
0,0,24145.0,0,-1.59277794278,50.7241656889
0,0,24145.0,0,-1.58750027278,50.7222232289
0,0,24145.0,0,-1.58277813278,50.7205601089
0,0,24145.0,0,-1.57861118278,50.7188884489
0,0,24145.0,0,-1.57388908278,50.7166670589
0,0,24145.0,0,-1.57000017278,50.7144487489
0,0,24145.0,0,-1.56718281278,50.7128351089
0,0,24145.0,0,-1.55707939278,50.7078457689
0,0,24145.0,0,-1.55084667278,50.7058526389
0,0,24145.0,0,-1.54931172278,50.7055930789
0,0,24145.0,0,-1.54680494278,50.7056910789
0,0,24145.0,0,-1.54702095278,50.7079197489
0,0,24145.0,0,-1.55265973278,50.7089775589
0,0,24145.0,0,-1.55951812278,50.7122244289
0,0,24145.0,0,-1.55465848278,50.7140127089
0,0,24145.0,0,-1.55396472278,50.7172357389
0,0,24145.0,0,-1.55549347278,50.7226088489
0,0,24145.0,0,-1.54821749278,50.7254501889
0,0,24145.0,0,-1.54338693278,50.7275564189
0,0,24145.0,0,-1.53293670278,50.7340361089
0,0,24145.0,0,-1.52633408278,50.7438805989
0,0,24145.0,0,-1.52594567278,50.7502873789
0,0,24145.0,0,-1.52076333278,50.7540041889
0,0,24145.0,0,-1.50912769278,50.7534968489
0,0,24145.0,0,-1.49273082278,50.7506155789
0,0,24145.0,0,-1.48036648278,50.7530097289
0,0,24145.0,0,-1.46322413278,50.7581424589
0,0,24145.0,0,-1.44557585278,50.7632919289
0,0,24145.0,0,-1.41882534278,50.7681453889
0,0,24145.0,0,-1.40805579278,50.7708345389
0,0,24145.0,0,-1.40638896278,50.7750008089
0,0,24145.0,0,-1.40805626278,50.7774976689
0,0,24145.0,0,-1.41166705278,50.7805552389
0,0,24145.0,0,-1.41472181278,50.7825000089
0,0,24145.0,0,-1.41555489278,50.7869405089
0,0,24145.0,0,-1.41055577278,50.7886102189
0,0,24145.0,0,-1.40416710278,50.7886136189
0,0,24145.0,0,-1.39694475278,50.7874963989
0,0,24145.0,0,-1.39055596278,50.7869411689
0,0,24145.0,0,-1.38333310278,50.7866689489
0,0,24145.0,0,-1.37666709278,50.7866677889
0,0,24145.0,0,-1.37111096278,50.7866650689
0,0,24145.0,0,-1.36416722278,50.7869435589
0,0,24145.0,0,-1.35916671278,50.7880531889
0,0,24145.0,0,-1.35333297278,50.7877810589
0,0,24145.0,0,-1.34861096278,50.7891677689
0,0,24145.0,0,-1.34250024278,50.7902776489
0,0,24145.0,0,-1.33666696278,50.7900001589
0,0,24145.0,0,-1.33138882278,50.7913888589
