LEFT_FID,RIGHT_FID,ORIG_FID,POINT_X,POINT_Y
-1,0,1,3.10865105715,51.3140495138
-1,0,1,3.10476169494,51.3121017651
-1,0,1,3.10059478904,51.3101586452
-1,0,1,3.09587296994,51.308768767
-1,0,1,3.09198381139,51.3068296349
-1,0,1,3.08781685112,51.304602808
-1,0,1,3.08365000394,51.3026590831
-1,0,1,3.07976187661,51.300719459
-1,0,1,3.07559478622,51.2987754465
-1,0,1,3.07142804085,51.2968267637
-1,0,1,3.06753997987,51.2948822944
-1,0,1,3.06337302574,51.2926635527
-1,0,1,3.05920562064,51.2907189549
-1,0,1,3.05531685038,51.288769557
-1,0,1,3.05115093915,51.2868246706
-1,0,1,3.04698404458,51.2848796359
-1,0,1,3.04309470078,51.2826601425
-1,0,1,3.03837290205,51.2812724615
-1,0,1,3.03420571445,51.2793269704
-1,0,1,3.03031669783,51.2773812601
-1,0,1,3.02559487535,51.2757187694
-1,0,1,3.02059493788,51.2737729669
-1,0,1,3.01587299272,51.2723844604
-1,0,1,3.01115093173,51.2709956795
-1,0,1,3.00726185709,51.2690492008
-1,0,1,3.00253985169,51.267376819
-1,0,1,2.99781683705,51.2659920205
-1,0,1,2.9936510082,51.2640541237
-1,0,1,2.98892773998,51.2623811915
-1,0,1,2.98448376868,51.26099136
-1,0,1,2.98031668601,51.2590484656
-1,0,1,2.9761499571,51.257100901
-1,0,1,2.97226183143,51.2548834821
-1,0,1,2.96809501883,51.2529356293
-1,0,1,2.96392882173,51.2509920653
-1,0,1,2.96003982745,51.2490440111
-1,0,1,2.95587257852,51.2471092014
-1,0,1,2.95115108411,51.2454347406
-1,0,1,2.94726175931,51.2434907811
-1,0,1,2.94309515956,51.2415465558
-1,0,1,2.93892877187,51.2396066193
-1,0,1,2.93448356807,51.2379361504
-1,0,1,2.93031720887,51.2359913847
-1,0,1,2.92559464558,51.2346037483
-1,0,1,2.92142882897,51.2326586652
-1,0,1,2.91670603965,51.2309963736
-1,0,1,2.91226193732,51.2296037921
-1,0,1,2.90809486758,51.2276582316
-1,0,1,2.90337267097,51.2259954008
-1,0,1,2.89865061914,51.2246020697
-1,0,1,2.89476165373,51.2226608796
-1,0,1,2.89003884864,51.2212761585
-1,0,1,2.88587297246,51.2190466333
-1,0,1,2.88170570259,51.2171002126
-1,0,1,2.87726171769,51.2157108195
-1,0,1,2.87309468771,51.2137730502
-1,0,1,2.86837305465,51.2121041978
-1,0,1,2.8636508026,51.2107140554
-1,0,1,2.85976208111,51.2087716132
-1,0,1,2.85503996168,51.2071067419
-1,0,1,2.85087293811,51.2051592187
-1,0,1,2.84615110975,51.2037728061
-1,0,1,2.84087296658,51.2023853608
-1,0,1,2.83615086548,51.2007152872
-1,0,1,2.83142768544,51.1993237558
-1,0,1,2.82670620553,51.1976623435
-1,0,1,2.82253974744,51.1957182458
-1,0,1,2.81809520702,51.1943265982
-1,0,1,2.81337267427,51.1929388582
-1,0,1,2.80920580862,51.1907199852
-1,0,1,2.80448391226,51.1893318863
-1,0,1,2.79976190033,51.1879435962
-1,0,1,2.79531683674,51.1862722604
-1,0,1,2.79198364149,51.1846073479
-1,0,1,2.78809471186,51.183494282
-1,0,1,2.78392809386,51.1815488864
-1,0,1,2.77920563196,51.1801596794
-1,0,1,2.77531690965,51.178214501
-1,0,1,2.77059468078,51.1765507309
-1,0,1,2.76642769515,51.1746046244
-1,0,1,2.76253904656,51.1726589353
-1,0,1,2.75781691479,51.1712734675
-1,0,1,2.75365094348,51.1690526067
-1,0,1,2.74920569614,51.1676628527
-1,0,1,2.74503894786,51.1657160644
-1,0,1,2.74031684944,51.1640465458
-1,0,1,2.73559495967,51.162655657
-1,0,1,2.73087279594,51.1612690141
-1,0,1,2.72642781339,51.1596040928
-1,0,1,2.7217058372,51.1582171629
-1,0,1,2.71698401789,51.1565466996
-1,0,1,2.71226210556,51.1551593874
-1,0,1,2.70753874674,51.1537717966
-1,0,1,2.70365116581,51.1515499261
-1,0,1,2.69892803484,51.1501620706
-1,0,1,2.69476192226,51.1482134005
-1,0,1,2.6908731576,51.1462698371
-1,0,1,2.68670597093,51.1440510963
-1,0,1,2.68281659475,51.14210274
-1,0,1,2.67809492231,51.1407140435
-1,0,1,2.67392784518,51.1387691453
-1,0,1,2.66920568327,51.1371057863
-1,0,1,2.66531679745,51.1351613674
-1,0,1,2.66114982654,51.1332160114
-1,0,1,2.65642782743,51.1315430914
-1,0,1,2.65253974606,51.1296072063
-1,0,1,2.64781680075,51.1282172785
-1,0,1,2.64309482862,51.1265483393
-1,0,1,2.63920606542,51.1246030469
-1,0,1,2.63448403339,51.1232124976
-1,0,1,2.63031723787,51.120991819
-1,0,1,2.62587293734,51.119606321
-1,0,1,2.62170596724,51.1176595511
-1,0,1,2.61698381332,51.1159985111
-1,0,1,2.61226186511,51.1146071447
-1,0,1,2.60837274178,51.1126608193
-1,0,1,2.60364979195,51.1109902763
-1,0,1,2.59948409494,51.1090472356
-1,0,1,2.59503977849,51.107656039
-1,0,1,2.59087264631,51.1054383817
-1,0,1,2.58615079401,51.1040503943
-1,0,1,2.58226179405,51.102103195
-1,0,1,2.57809500224,51.1001593834
-1,0,1,2.57337261047,51.098496656
-1,0,1,2.57156980978,51.0975937966
-1,0,1,2.56948381662,51.0965490294
-1,0,1,2.56476165246,51.095160173
-1,0,1,2.56087286869,51.0929424758
-1,0,1,2.55615013469,51.0915532679
-1,0,1,2.54837279701,51.0898823113
-1,0,1,2.54226173875,51.0884916841
-1,0,1,2.53614993991,51.0859902037
-1,0,1,2.53142772938,51.0845999955
-1,0,1,2.52670590077,51.0829398145
-1,0,1,2.52198388711,51.0815492242
-1,0,1,2.51726157879,51.0801629626
-1,0,1,2.51198396155,51.0790484111
-1,0,1,2.50753966458,51.0776584793
-1,0,1,2.50198374159,51.0765512602
-1,0,1,2.49753883848,51.0751564228
-1,0,1,2.49281693211,51.0734948668
-1,0,1,2.48809504305,51.072102903
-1,0,1,2.48281674105,51.070991633
-1,0,1,2.47809496054,51.0696037021
-1,0,1,2.47337304147,51.0679369194
-1,0,1,2.46892786691,51.0665499475
-1,0,1,2.4633727972,51.0654364539
-1,0,1,2.45809498756,51.0646027265
-1,0,1,2.45364981157,51.0629319062
-1,0,1,2.44892794872,51.0615473974
-1,0,1,2.44365081496,51.060438713
-1,0,1,2.43837294846,51.0596086978
-1,0,1,2.43364995189,51.0579356933
-1,0,1,2.42837295072,51.0571052296
-1,0,1,2.42365091421,51.0554363455
-1,0,1,2.41837310755,51.0546009037
-1,0,1,2.41309478918,51.0534953516
-1,0,1,2.40781697121,51.0523806036
-1,0,1,2.40170580096,51.0521067111
-1,0,1,2.3964278293,51.0509958848
-1,0,1,2.39059501369,51.0504350612
-1,0,1,2.38531710229,51.0493238161
-1,0,1,2.37948387529,51.0498819375
-1,0,1,2.3722617287,51.0504368312
-1,0,1,2.36587283715,51.0512701142
-1,0,1,2.36004007045,51.0518272684
-1,0,1,2.35420568411,51.0512691411
-1,0,1,2.34948375154,51.0496062967
-1,0,1,2.34281663676,51.0496048871
-1,0,1,2.33976173298,51.0521100975
-1,0,1,2.33559506678,51.0543300784
-1,0,1,2.32976196497,51.0548857208
-1,0,1,2.32392797179,51.0543260846
-1,0,1,2.31865117918,51.0532162719
-1,0,1,2.31337277985,51.0521062944
-1,0,1,2.3086499472,51.0507205384
-1,0,1,2.30337307232,51.0496055953
-1,0,1,2.29865073127,51.0482149149
-1,0,1,2.29337298801,51.047104035
-1,0,1,2.28809480926,51.0462716599
-1,0,1,2.28337312171,51.0446061387
-1,0,1,2.27865063556,51.0432102079
-1,0,1,2.27337287893,51.0421072973
-1,0,1,2.26809478955,51.0409907482
-1,0,1,2.26281676799,51.0401617507
-1,0,1,2.25753995617,51.0390446478
-1,0,1,2.25226195041,51.0382151725
-1,0,1,2.24698381842,51.0371021047
-1,0,1,2.24115062185,51.036551814
-1,0,1,2.23587255172,51.0354382435
-1,0,1,2.22976192252,51.0351643154
-1,0,1,2.2239277402,51.0346041141
-1,0,1,2.21865103296,51.0334942946
-1,0,1,2.21253986554,51.0329361917
-1,0,1,2.20670558934,51.0326583984
-1,0,1,2.20142779664,51.0315477919
-1,0,1,2.19670575675,51.0298832737
-1,0,1,2.19198419773,51.0284927937
-1,0,1,2.18753860504,51.0271085639
-1,0,1,2.18337287502,51.0248808317
-1,0,1,2.17865076741,51.0234898058
-1,0,1,2.17420570022,51.02182632
-1,0,1,2.16948383428,51.0204394447
-1,0,1,2.16476097324,51.0187690995
-1,0,1,2.15948378878,51.0179353435
-1,0,1,2.15420560042,51.0168316348
-1,0,1,2.14892910836,51.0157141344
-1,0,1,2.14364982317,51.0148842513
-1,0,1,2.13837293092,51.0137707912
-1,0,1,2.13309483406,51.0126570831
-1,0,1,2.12531666706,51.0109938958
-1,0,1,2.12087272067,51.009602607
-1,0,1,2.11559504067,51.0084926299
-1,0,1,2.11031668634,51.0073824084
-1,0,1,2.10420576988,51.0068275866
-1,0,1,2.09837296507,51.0065443841
-1,0,1,2.09170570058,51.0059935698
-1,0,1,2.08587308237,51.0054399524
-1,0,1,2.07864972672,51.0059947721
-1,0,1,2.07198382317,51.0059959072
-1,0,1,2.06476177921,51.0065452739
-1,0,1,2.05753857946,51.0068289147
-1,0,1,2.05170584622,51.0062691519
-1,0,1,2.04642801084,51.0054392326
-1,0,1,2.04087302939,51.0043236081
-1,0,1,2.03559506515,51.0032190501
-1,0,1,2.0297617588,51.0029368531
-1,0,1,2.02392884466,51.0023801371
-1,0,1,2.01781670199,51.0018298243
-1,0,1,2.0119836798,51.00127251
-1,0,1,2.00615080141,51.0007149052
-1,0,1,2.00003880008,51.0001591403
-1,0,1,1.9942058148,50.9996009372
-1,0,1,1.98892797316,50.9987730194
-1,0,1,1.98365077558,50.9976570713
-1,0,1,1.9789280334,50.9962668967
-1,0,1,1.9736505375,50.9951639736
-1,0,1,1.96781678906,50.9946044428
-1,0,1,1.96170607727,50.9940466792
-1,0,1,1.95587278505,50.9934910766
-1,0,1,1.95003976907,50.9929351848
-1,0,1,1.94392784659,50.9926597548
-1,0,1,1.94031696873,50.9912691048
-1,0,1,1.93726191217,50.9921046468
-1,0,1,1.93142784703,50.9915478146
-1,0,1,1.92615002575,50.9904382146
-1,0,1,1.92087275741,50.9896071351
-1,0,1,1.91559498748,50.9884926188
-1,0,1,1.91087288732,50.986820932
-1,0,1,1.90698367015,50.9848871412
-1,0,1,1.90226179838,50.9834983825
-1,0,1,1.89837308352,50.9812675476
-1,0,1,1.89365104395,50.9798784364
-1,0,1,1.88892763889,50.9782194074
-1,0,1,1.88309513487,50.9776600833
-1,0,1,1.87642874315,50.9776590848
-1,0,1,1.87059503152,50.9771037295
-1,0,1,1.86476186356,50.9765480039
-1,0,1,1.85948359257,50.975714214
-1,0,1,1.85420574896,50.9746013483
-1,0,1,1.84948387333,50.9732104447
-1,0,1,1.84420593669,50.9721061674
-1,0,1,1.84031699285,50.9701610978
-1,0,1,1.83559487449,50.9684908687
-1,0,1,1.83087285607,50.9670992895
-1,0,1,1.82559474147,50.9659940806
-1,0,1,1.82031710587,50.9648797608
-1,0,1,1.81587299749,50.9634902958
-1,0,1,1.81115009513,50.9618280229
-1,0,1,1.80531682839,50.961273922
-1,0,1,1.79920611874,50.9607165919
-1,0,1,1.79337273239,50.9601572865
-1,0,1,1.7886510071,50.9587684318
-1,0,1,1.78420580916,50.9571080279
-1,0,1,1.77948361075,50.9557187947
-1,0,1,1.77476172616,50.9540460913
-1,0,1,1.76948399876,50.9532171813
-1,0,1,1.76503961277,50.9515515286
-1,0,1,1.76031683579,50.9498826651
-1,0,1,1.7555947701,50.9484924604
-1,0,1,1.75115081893,50.9468308007
-1,0,1,1.74642775075,50.9454402117
-1,0,1,1.74170573699,50.9437706809
-1,0,1,1.73781659846,50.9418266845
-1,0,1,1.73392790809,50.9398780398
-1,0,1,1.73059480474,50.9373866614
-1,0,1,1.7264280975,50.9351559774
-1,0,1,1.72309492383,50.9326600252
-1,0,1,1.71976183542,50.9301593708
-1,0,1,1.71587302838,50.9282146351
-1,0,1,1.71198364736,50.9259954376
-1,0,1,1.70865095866,50.9234900256
-1,0,1,1.70448384741,50.9215463464
-1,0,1,1.70059482439,50.9196100513
-1,0,1,1.69670581578,50.9173813804
-1,0,1,1.69337285503,50.9148844801
-1,0,1,1.69003997772,50.9123830451
-1,0,1,1.68670600288,50.9098814165
-1,0,1,1.68392806466,50.9068284355
-1,0,1,1.68059494209,50.9043267207
-1,0,1,1.67781680351,50.9012735864
-1,0,1,1.67448400814,50.898771612
-1,0,1,1.67115077266,50.8959952923
-1,0,1,1.66781685417,50.8934931934
-1,0,1,1.66448368938,50.8909910054
-1,0,1,1.66115062417,50.888497681
-1,0,1,1.65726204627,50.8865508756
-1,0,1,1.65337270074,50.88432977
-1,0,1,1.64920570555,50.882384
-1,0,1,1.64531707636,50.8804368738
-1,0,1,1.64087311171,50.8787664355
-1,0,1,1.63559506212,50.8776616104
-1,0,1,1.6308728299,50.8762752596
-1,0,1,1.62559464345,50.8751610179
-1,0,1,1.61976200753,50.8746020329
-1,0,1,1.61309476746,50.874603852
-1,0,1,1.60781694204,50.8734977678
-1,0,1,1.6030947847,50.8721058496
-1,0,1,1.59809478824,50.8709936895
-1,0,1,1.59142755794,50.8709942685
-1,0,1,1.58559495387,50.8704380936
-1,0,1,1.58087298316,50.868775466
-1,0,1,1.57809488629,50.8657153843
-1,0,1,1.57670571513,50.8618224019
-1,0,1,1.57698394999,50.8576574188
-1,0,1,1.57865111391,50.8543232291
-1,0,1,1.58031670316,50.8509980394
-1,0,1,1.58170582413,50.8476649417
-1,0,1,1.58337267875,50.8443306781
-1,0,1,1.58503968549,50.8409964756
-1,0,1,1.58670592398,50.8376621553
-1,0,1,1.58837297568,50.8343279039
-1,0,1,1.59003965581,50.8309935397
-1,0,1,1.5908730493,50.8273837977
-1,0,1,1.59253889575,50.8240494694
-1,0,1,1.59337280756,50.8201609434
-1,0,1,1.59503966541,50.8168265057
-1,0,1,1.59587279637,50.8132167191
-1,0,1,1.59754001002,50.8098823317
-1,0,1,1.59920605967,50.8065478218
-1,0,1,1.60004012455,50.8029380127
-1,0,1,1.60087300368,50.7990494114
-1,0,1,1.60115096888,50.7959950634
-1,0,1,1.60281664516,50.7926604929
-1,0,1,1.6028167969,50.7884966017
-1,0,1,1.60365088217,50.7846079878
-1,0,1,1.60365108026,50.78043957
-1,0,1,1.60309461244,50.775994669
-1,0,1,1.60226179308,50.7715509706
-1,0,1,1.60142806513,50.7668284795
-1,0,1,1.60003958404,50.7629401552
-1,0,1,1.59948364181,50.7582164562
-1,0,1,1.5980949038,50.7543236604
-1,0,1,1.59615068117,50.7507163266
-1,0,1,1.59476167241,50.7465491463
-1,0,1,1.59253865602,50.7432172406
-1,0,1,1.59059490695,50.7396098936
-1,0,1,1.58920565167,50.7354336731
-1,0,1,1.58642905125,50.7323826724
-1,0,1,1.58392769355,50.729321549
-1,0,1,1.58059470849,50.7268303175
-1,0,1,1.5778168027,50.7237701269
-1,0,1,1.57587284721,50.7204367653
-1,0,1,1.57309481878,50.7173854988
-1,0,1,1.57115109873,50.7137732805
-1,0,1,1.56920583002,50.7101565691
-1,0,1,1.56726163976,50.7065487118
-1,0,1,1.56503978274,50.7032162588
-1,0,1,1.56448399336,50.6984923321
-1,0,1,1.56448368309,50.694328358
-1,0,1,1.56448403051,50.6901598672
-1,0,1,1.56448370516,50.6859958873
-1,0,1,1.56476185804,50.6821051521
-1,0,1,1.56559505008,50.6782122054
-1,0,1,1.56642762786,50.6746070644
-1,0,1,1.56726185415,50.6707141148
-1,0,1,1.56809482453,50.6671044413
-1,0,1,1.5689278397,50.6632159834
-1,0,1,1.56976185259,50.6596063912
-1,0,1,1.57059508732,50.6559876539
-1,0,1,1.57142780155,50.6521082133
-1,0,1,1.5722616832,50.6484895524
-1,0,1,1.57309504469,50.6446054983
-1,0,1,1.5739290436,50.6409913457
-1,0,1,1.57476172767,50.6371072677
-1,0,1,1.57559506468,50.6334885697
-1,0,1,1.5758729532,50.6293234362
-1,0,1,1.57670564808,50.6257182012
-1,0,1,1.57670571066,50.6215496649
-1,0,1,1.57670602395,50.617385651
-1,0,1,1.57670593989,50.6132171073
-1,0,1,1.57753984756,50.6096029126
-1,0,1,1.5769837162,50.6048789704
-1,0,1,1.57698397735,50.6007148609
-1,0,1,1.57781709233,50.5971051704
-1,0,1,1.57809468759,50.5937719076
-1,0,1,1.57809482812,50.5896078733
-1,0,1,1.57753977525,50.5851581894
-1,0,1,1.57753994921,50.5809941495
-1,0,1,1.57753972601,50.5768255798
-1,0,1,1.5783726005,50.5732203086
-1,0,1,1.58003971219,50.5698859858
-1,0,1,1.58170566155,50.5665517078
-1,0,1,1.58337281969,50.5632173361
-1,0,1,1.58726179019,50.5609981723
-1,0,1,1.59142766613,50.5590521352
-1,0,1,1.59448392963,50.5565483081
-1,0,1,1.59781687661,50.5540478182
-1,0,1,1.60087299656,50.5515528664
-1,0,1,1.60337251554,50.5484935934
-1,0,1,1.60587281363,50.5457130576
-1,0,1,1.60754000516,50.5423783383
-1,0,1,1.60670603033,50.5387709049
-1,0,1,1.60170605337,50.5376586164
-1,0,1,1.59615076696,50.5390442693
-1,0,1,1.59115083016,50.5407150807
-1,0,1,1.58531708952,50.5401586849
-1,0,1,1.58198360928,50.5373840531
-1,0,1,1.57948410686,50.5346059393
-1,0,1,1.57865098206,50.5298830855
-1,0,1,1.57781699099,50.5254344722
-1,0,1,1.57809477341,50.5212692624
-1,0,1,1.57726160126,50.5165463865
-1,0,1,1.57726183311,50.5126565627
-1,0,1,1.57753956636,50.5084913451
-1,0,1,1.57670586093,50.5037684478
-1,0,1,1.57587298086,50.4993287734
-1,0,1,1.57531692011,50.4948790802
-1,0,1,1.57531712687,50.490714979
-1,0,1,1.57531693722,50.486546348
-1,0,1,1.57476208916,50.4818267485
-1,0,1,1.57476194038,50.4779369811
-1,0,1,1.57476190776,50.4737683431
-1,0,1,1.57392889097,50.4690453205
-1,0,1,1.57337304025,50.4646045574
-1,0,1,1.57337283847,50.4604404301
-1,0,1,1.57337303246,50.4562672604
-1,0,1,1.57281683455,50.4518264804
-1,0,1,1.57142789184,50.4476633001
-1,0,1,1.57142769199,50.4443265616
-1,0,1,1.57087271613,50.4398812552
-1,0,1,1.5700398117,50.4354370478
-1,0,1,1.56948375167,50.4307174485
-1,0,1,1.56809514586,50.4268239583
-1,0,1,1.56670599447,50.4226606977
-1,0,1,1.56531679088,50.4187671601
-1,0,1,1.56337299558,50.4151591075
-1,0,1,1.56114964403,50.4115519987
-1,0,1,1.55976211785,50.4076584892
-1,0,1,1.55865088244,50.4034940344
-1,0,1,1.55948398357,50.3998797617
-1,0,1,1.56087285867,50.3965512355
-1,0,1,1.5633727299,50.3934926872
-1,0,1,1.5667058935,50.390988541
-1,0,1,1.57059483445,50.3890533196
-1,0,1,1.57392900797,50.3865489797
-1,0,1,1.57781686722,50.3843301089
-1,0,1,1.58170567887,50.3821021595
-1,0,1,1.58726173722,50.380996113
-1,0,1,1.59309484911,50.3807116023
-1,0,1,1.60031688758,50.3801556961
-1,0,1,1.6033730239,50.3776606516
-1,0,1,1.60420583788,50.3737717873
-1,0,1,1.6067057159,50.3709957071
-1,0,1,1.60892810368,50.3679328568
-1,0,1,1.6044838696,50.3665440093
-1,0,1,1.5989276972,50.3679341844
-1,0,1,1.5917059395,50.3682156503
-1,0,1,1.58587304449,50.3676591955
-1,0,1,1.5819839782,50.3657140507
-1,0,1,1.57809483583,50.3637688568
-1,0,1,1.57281704351,50.3626608674
-1,0,1,1.56642773827,50.3626631429
-1,0,1,1.5605950596,50.3621054183
-1,0,1,1.55587270691,50.3604323843
-1,0,1,1.55337266892,50.3573838338
-1,0,1,1.55142774615,50.3537755183
-1,0,1,1.55003868167,50.3498817438
-1,0,1,1.54920584919,50.3451585173
-1,0,1,1.5478170657,50.341269235
-1,0,1,1.5472617608,50.3368282466
-1,0,1,1.5458729784,50.33266458
-1,0,1,1.54503977136,50.3282155737
-1,0,1,1.54448383076,50.3234912375
-1,0,1,1.54365075781,50.3190467376
-1,0,1,1.54281692984,50.3143323857
-1,0,1,1.54170576749,50.3104375256
-1,0,1,1.54087279539,50.3057186402
-1,0,1,1.53948381993,50.3018247853
-1,0,1,1.53809484428,50.2976609931
-1,0,1,1.53670579437,50.2937670972
-1,0,1,1.53531688966,50.2896032654
-1,0,1,1.53476187158,50.2859941239
-1,0,1,1.53559479278,50.2823844748
-1,0,1,1.53642777174,50.2784960233
-1,0,1,1.53892789999,50.2757168428
-1,0,1,1.5414280249,50.2726588128
-1,0,1,1.54365075733,50.2698804857
-1,0,1,1.54615077903,50.2668313132
-1,0,1,1.5486506346,50.2640519194
-1,0,1,1.55170567952,50.26154923
-1,0,1,1.55587286899,50.2593300434
-1,0,1,1.5628167181,50.2590474231
-1,0,1,1.56865095653,50.259605113
-1,0,1,1.57392915085,50.2604345634
-1,0,1,1.57948414752,50.2601608544
-1,0,1,1.58281693592,50.2576607486
-1,0,1,1.58281697883,50.2534919653
-1,0,1,1.58365074508,50.2498865013
-1,0,1,1.58698363765,50.2473817542
-1,0,1,1.59115097821,50.2459932584
-1,0,1,1.59420591476,50.2487690698
-1,0,1,1.59698400372,50.2476558215
-1,0,1,1.59948375977,50.2446055043
-1,0,1,1.60115101405,50.241270836
-1,0,1,1.60337271256,50.2384958807
-1,0,1,1.60670599523,50.2359905745
-1,0,1,1.60892805605,50.2329412434
-1,0,1,1.61226183216,50.230435784
-1,0,1,1.61476192914,50.2276594141
-1,0,1,1.61781666231,50.2251595115
-1,0,1,1.62115099545,50.222662765
-1,0,1,1.62420559787,50.2201626094
-1,0,1,1.6275399387,50.2173824452
-1,0,1,1.63142770179,50.2154361368
-1,0,1,1.63837288595,50.2148792036
-1,0,1,1.64559498643,50.2146083204
-1,0,1,1.65281663619,50.21404931
-1,0,1,1.65976191629,50.2134911004
-1,0,1,1.6644841603,50.2118275916
-1,0,1,1.66698377366,50.2090501817
-1,0,1,1.66309496185,50.2068243507
-1,0,1,1.65781686101,50.2059944913
-1,0,1,1.65198371603,50.2054367453
-1,0,1,1.64753970657,50.2037705797
-1,0,1,1.65059471554,50.2012698201
-1,0,1,1.65309495942,50.198492627
-1,0,1,1.65476216825,50.1951571828
-1,0,1,1.65948406482,50.1934938741
-1,0,1,1.66587295187,50.1923802507
-1,0,1,1.67142782387,50.1912701359
-1,0,1,1.67003973024,50.1871034484
-1,0,1,1.66865090409,50.1832200516
-1,0,1,1.663372644,50.1821071114
-1,0,1,1.65753985643,50.1815496364
-1,0,1,1.65115095853,50.1823794791
-1,0,1,1.646427804,50.1840513956
-1,0,1,1.64170588287,50.1857140902
-1,0,1,1.63531669384,50.1865475831
-1,0,1,1.63059490724,50.1884887103
-1,0,1,1.62587305282,50.1901598091
-1,0,1,1.62198401145,50.1921059178
-1,0,1,1.61726163233,50.1937722229
-1,0,1,1.61253892886,50.1954427715
-1,0,1,1.60892784994,50.1962719695
-1,0,1,1.60337283522,50.1973790155
-1,0,1,1.59865086516,50.1990490102
-1,0,1,1.59392794116,50.2009975998
-1,0,1,1.58920607569,50.2026582522
-1,0,1,1.58503994882,50.2046042844
-1,0,1,1.58031677027,50.2062689995
-1,0,1,1.57559495751,50.2079380625
-1,0,1,1.57087308362,50.209602411
-1,0,1,1.56837298991,50.2126611705
-1,0,1,1.56698398175,50.2159943838
-1,0,1,1.56114975034,50.216268457
-1,0,1,1.55559473825,50.2168245923
-1,0,1,1.54976182467,50.2162707613
-1,0,1,1.54503993291,50.2146062411
-1,0,1,1.54003873069,50.2134910902
-1,0,1,1.5353168793,50.2121049706
-1,0,1,1.53087275435,50.2104388506
-1,0,1,1.52615108202,50.2090524415
-1,0,1,1.5217058786,50.2073814314
-1,0,1,1.51726175137,50.2057193081
-1,0,1,1.51309467594,50.2037727168
-1,0,1,1.51003876901,50.2012690713
-1,0,1,1.50615083719,50.1993258922
-1,0,1,1.50337293346,50.1962724821
-1,0,1,1.50087265186,50.1932137101
-1,0,1,1.49809504263,50.1901601718
-1,0,1,1.49559488992,50.1871012822
-1,0,1,1.49281691115,50.1840521295
-1,0,1,1.49031662891,50.1809930353
-1,0,1,1.48753908391,50.1779393176
-1,0,1,1.48503893044,50.1748801057
-1,0,1,1.48309497163,50.171270503
-1,0,1,1.48115077913,50.1676608614
-1,0,1,1.47892770601,50.1643308545
-1,0,1,1.47781700816,50.1601608975
-1,0,1,1.47559465753,50.1565474214
-1,0,1,1.47420605778,50.1526616203
-1,0,1,1.4730947167,50.1484915991
-1,0,1,1.47170579883,50.1443224316
-1,0,1,1.4703167912,50.1404410908
-1,0,1,1.46892808677,50.1362673632
-1,0,1,1.46753900511,50.1323858976
-1,0,1,1.46559479192,50.1287670004
-1,0,1,1.46365082829,50.1251614707
-1,0,1,1.46170599162,50.1215514549
-1,0,1,1.45892805752,50.1184924748
-1,0,1,1.45642768096,50.1157159221
-1,0,1,1.45365105096,50.11266135
-1,0,1,1.4511507856,50.1096013524
-1,0,1,1.44837300341,50.1065510717
-1,0,1,1.4453171033,50.103775885
-1,0,1,1.44253901257,50.1007164934
-1,0,1,1.43948402946,50.0982110044
-1,0,1,1.4361507973,50.0957196056
-1,0,1,1.43226161863,50.0937737722
-1,0,1,1.42837262024,50.0915535251
-1,0,1,1.42503904608,50.0890483117
-1,0,1,1.42115085999,50.0871021133
-1,0,1,1.41726185968,50.0848859259
-1,0,1,1.41337276356,50.0829395342
-1,0,1,1.41003874736,50.0804338747
-1,0,1,1.40615002829,50.0784916808
-1,0,1,1.40226165882,50.076270468
-1,0,1,1.39837296327,50.0743234872
-1,0,1,1.39448383744,50.0721066053
-1,0,1,1.3900391329,50.0707137844
-1,0,1,1.38615068893,50.0684965448
-1,0,1,1.38142779949,50.0671085658
-1,0,1,1.37753978625,50.0651608868
-1,0,1,1.37309497057,50.0634931225
-1,0,1,1.36920576976,50.0615451438
-1,0,1,1.3653169511,50.059327274
-1,0,1,1.36142788435,50.0573790324
-1,0,1,1.35753976577,50.0551608237
-1,0,1,1.35365109315,50.0532123228
-1,0,1,1.34976206163,50.0512682072
-1,0,1,1.34531714433,50.0496038029
-1,0,1,1.34142796455,50.047659402
-1,0,1,1.33753882633,50.0454405813
-1,0,1,1.33420601018,50.0429372399
-1,0,1,1.33031691381,50.0409923776
-1,0,1,1.32642796975,50.0384988081
-1,0,1,1.32253889106,50.0362704307
-1,0,1,1.31920587656,50.0337756073
-1,0,1,1.31587300038,50.031271726
-1,0,1,1.31198389861,50.0293263218
-1,0,1,1.3089280191,50.0265474552
-1,0,1,1.30503984348,50.0246017436
-1,0,1,1.30170570915,50.02210195
-1,0,1,1.29781696534,50.0198816936
-1,0,1,1.29448408173,50.0173771831
-1,0,1,1.29059483039,50.0154400919
-1,0,1,1.28753907457,50.0129394615
-1,0,1,1.2836509455,50.0107187299
-1,0,1,1.27976208349,50.0087722295
-1,0,1,1.27642801936,50.0062716096
-1,0,1,1.27253964342,50.0040504949
-1,0,1,1.26865099189,50.0021036186
-1,0,1,1.2647619736,50.0001611271
-1,0,1,1.26226214792,49.9971059802
-1,0,1,1.2583731216,49.9948798486
-1,0,1,1.25503888142,49.9923832029
-1,0,1,1.25115081123,49.9904401765
-1,0,1,1.24781686872,49.9876644236
-1,0,1,1.2439278155,49.9857166968
-1,0,1,1.24003904264,49.9837733645
-1,0,1,1.23698408296,49.9809924812
-1,0,1,1.23309493353,49.9790489059
-1,0,1,1.22837303058,49.9773847774
-1,0,1,1.22448361732,49.9754408215
-1,0,1,1.22059464566,49.9734968235
-1,0,1,1.21615081627,49.9718228907
