BODC reference,Oceanographic data type,Instrument,Platform,Latitude A,Latitude B,Longitude A,Longitude B,Positional definition,Start date,End date,Series duration (days),Sea floor depth (m),Series depth minimum (m),Series depth maximum (m),Project,Country,Organisation,Quality control (QC),Series availability,Warnings,Licence ///20
942215,CTD or STD cast,CTD/STD cast,research vessel,53.69917,-99,-3.64183,-999,Fixed point,17/05/2007,-99,-99,32.9,32.46,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
953495,CTD or STD cast,CTD/STD cast,research vessel,53.53733,-99,-3.3665,-999,Fixed point,12/05/2009,-99,-99,20.6,16.6,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
631644,CTD or STD cast,CTD/STD cast,research vessel,54.6153,-99,-3.911,-999,Fixed point,20/11/2003,-99,-99,36,34.68,.99,-99,United Kingdom,Department of Agriculture and Fisheries for Scotland Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
950227,CTD or STD cast,CTD/STD cast,research vessel,53.44867,-99,-3.64633,-999,Fixed point,05/02/2009,-99,-99,23.7,21.06,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
616752,CTD or STD cast,CTD/STD cast,research vessel,54.0577,-99,-3.6308,-999,Fixed point,09/03/2002,-99,-99,42,40.63,1.98,-99,United Kingdom,Department of Agriculture and Fisheries for Scotland Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
713731,CTD or STD cast,CTD/STD cast,research vessel,54.58167,-99,-3.90417,-999,Fixed point,27/11/2005,-99,-99,33,28.74,1.98,-99,United Kingdom,Fisheries Research Services Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
953876,CTD or STD cast,CTD/STD cast,research vessel,53.45067,-99,-3.64383,-999,Fixed point,14/05/2009,-99,-99,23.5,21.06,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
945599,CTD or STD cast,CTD/STD cast,research vessel,53.86433,-99,-3.368,-999,Fixed point,03/10/2007,-99,-99,17.1,15.11,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
942203,CTD or STD cast,CTD/STD cast,research vessel,53.78333,-99,-3.64567,-999,Fixed point,17/05/2007,-99,-99,29.5,28,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
950215,CTD or STD cast,CTD/STD cast,research vessel,53.447,-99,-3.50633,-999,Fixed point,05/02/2009,-99,-99,16.8,13.63,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
631632,CTD or STD cast,CTD/STD cast,research vessel,54.6277,-99,-4.1402,-999,Fixed point,20/11/2003,-99,-99,50,47.56,.99,-99,United Kingdom,Department of Agriculture and Fisheries for Scotland Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
616764,CTD or STD cast,CTD/STD cast,research vessel,54.4252,-99,-3.8675,-999,Fixed point,10/03/2002,-99,-99,34,32.7,2.97,-99,United Kingdom,Department of Agriculture and Fisheries for Scotland Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
713743,CTD or STD cast,CTD/STD cast,research vessel,54.63933,-99,-4.09867,-999,Fixed point,27/11/2005,-99,-99,53,46.57,1.98,-99,United Kingdom,Fisheries Research Services Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
953784,CTD or STD cast,CTD/STD cast,research vessel,53.53717,-99,-3.36067,-999,Fixed point,13/05/2009,-99,-99,21.6,17.59,2.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1090475,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.69717,-99,-3.92717,-999,Fixed point,09/06/2010,-99,-99,43,40.53,2.28,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
948665,CTD or STD cast,CTD/STD cast,research vessel,53.61583,-99,-3.35917,-999,Fixed point,26/06/2008,-99,-99,24.2,20.07,2.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
658908,CTD or STD cast,CTD/STD cast,research vessel,54.58317,-99,-3.911,-999,Fixed point,14/03/2004,-99,-99,38,34.68,1.98,-99,United Kingdom,Department of Agriculture and Fisheries for Scotland Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1024294,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.6145,-99,-3.64333,-999,Fixed point,16/09/2009,-99,-99,29.6,26.51,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
929274,CTD or STD cast,CTD/STD cast,research vessel,53.36933,-99,-3.33383,-999,Fixed point,13/02/2008,-99,-99,10.4,8.75,1.38,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
979295,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.532,-99,-3.79417,-999,Fixed point,15/02/2007,-99,-99,42.1,41.37,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
953772,CTD or STD cast,CTD/STD cast,research vessel,53.53367,-99,-3.26467,-999,Fixed point,13/05/2009,-99,-99,11.4,7.19,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
947490,CTD or STD cast,CTD/STD cast,research vessel,53.53717,-99,-3.34817,-999,Fixed point,13/05/2008,-99,-99,23.8,20.56,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929286,CTD or STD cast,CTD/STD cast,research vessel,53.36933,-99,-3.33383,-999,Fixed point,13/02/2008,-99,-99,10,8.82,1.34,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1090487,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.703,-99,-3.78483,-999,Fixed point,09/06/2010,-99,-99,42,38.15,2.87,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
948677,CTD or STD cast,CTD/STD cast,research vessel,53.701,-99,-3.359,-999,Fixed point,26/06/2008,-99,-99,26.4,22.05,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929796,CTD or STD cast,CTD/STD cast,research vessel,53.36867,-99,-3.22967,-999,Fixed point,15/02/2008,-99,-99,15.3,14.55,1.07,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
658921,CTD or STD cast,CTD/STD cast,research vessel,54.635,-99,-4.05017,-999,Fixed point,14/03/2004,-99,-99,49,40.63,1.98,-99,United Kingdom,Department of Agriculture and Fisheries for Scotland Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1023451,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.53417,-99,-3.50067,-999,Fixed point,03/08/2009,-99,-99,33,31.96,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
953760,CTD or STD cast,CTD/STD cast,research vessel,53.45017,-99,-3.65,-999,Fixed point,13/05/2009,-99,-99,24.7,21.06,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
948641,CTD or STD cast,CTD/STD cast,research vessel,53.6995,-99,-3.49833,-999,Fixed point,25/06/2008,-99,-99,36,32.46,2.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1090451,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.78267,-99,-3.64833,-999,Fixed point,09/06/2010,-99,-99,35.3,33,2.28,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
969891,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.36833,-99,-3.3285,-999,Fixed point,14/03/2007,-99,-99,13.6,12.14,1.24,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929784,CTD or STD cast,CTD/STD cast,research vessel,53.36883,-99,-3.22967,-999,Fixed point,15/02/2008,-99,-99,15.7,14.52,1,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929250,CTD or STD cast,CTD/STD cast,research vessel,53.36917,-99,-3.33383,-999,Fixed point,13/02/2008,-99,-99,11.5,10.44,3.84,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
947489,CTD or STD cast,CTD/STD cast,research vessel,53.537,-99,-3.34717,-999,Fixed point,13/05/2008,-99,-99,23.6,19.57,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1023463,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.44967,-99,-3.64083,-999,Fixed point,03/08/2009,-99,-99,25.9,21.56,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
951507,CTD or STD cast,CTD/STD cast,research vessel,53.5315,-99,-3.26317,-999,Fixed point,02/04/2009,-99,-99,13.8,10.16,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
953759,CTD or STD cast,CTD/STD cast,research vessel,53.39567,-99,-3.64617,-999,Fixed point,13/05/2009,-99,-99,15.6,11.15,3.22,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
948653,CTD or STD cast,CTD/STD cast,research vessel,53.61383,-99,-3.49833,-999,Fixed point,26/06/2008,-99,-99,29,24.53,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
951520,CTD or STD cast,CTD/STD cast,research vessel,53.45133,-99,-3.6545,-999,Fixed point,02/04/2009,-99,-99,23.7,20.56,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1090463,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.783,-99,-3.78517,-999,Fixed point,09/06/2010,-99,-99,43,37.36,3.07,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
929772,CTD or STD cast,CTD/STD cast,research vessel,53.3685,-99,-3.2295,-999,Fixed point,15/02/2008,-99,-99,15.8,14.85,.94,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929262,CTD or STD cast,CTD/STD cast,research vessel,53.36917,-99,-3.33383,-999,Fixed point,13/02/2008,-99,-99,10.9,9.55,1,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
951519,CTD or STD cast,CTD/STD cast,research vessel,53.4515,-99,-3.65083,-999,Fixed point,02/04/2009,-99,-99,25.7,22.05,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1023475,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.45217,-99,-3.644,-999,Fixed point,03/08/2009,-99,-99,24.5,20.07,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
953747,CTD or STD cast,CTD/STD cast,research vessel,53.38467,-99,-3.7835,-999,Fixed point,13/05/2009,-99,-99,15.2,10.65,2.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
947477,CTD or STD cast,CTD/STD cast,research vessel,53.53733,-99,-3.3465,-999,Fixed point,13/05/2008,-99,-99,23.1,19.08,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1024257,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.69867,-99,-3.22683,-999,Fixed point,15/09/2009,-99,-99,19.3,18.09,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
948628,CTD or STD cast,CTD/STD cast,research vessel,53.781,-99,-3.50067,-999,Fixed point,25/06/2008,-99,-99,23.4,20.07,2.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
951532,CTD or STD cast,CTD/STD cast,research vessel,53.45317,-99,-3.782,-999,Fixed point,02/04/2009,-99,-99,30.3,28,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
941513,CTD or STD cast,CTD/STD cast,research vessel,53.53717,-99,-3.347,-999,Fixed point,15/05/2007,-99,-99,15.2,15.61,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
631681,CTD or STD cast,CTD/STD cast,research vessel,53.9543,-99,-3.7578,-999,Fixed point,20/11/2003,-99,-99,39,36.67,2.97,-99,United Kingdom,Department of Agriculture and Fisheries for Scotland Aberdeen Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1030503,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.61367,-99,-3.50333,-999,Fixed point,27/01/2010,-99,-99,26.5,24.88,1.68,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1112337,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.4485,-99,-3.22267,-999,Fixed point,12/08/2010,-99,-99,17.1,15.56,3.87,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1023487,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.53283,-99,-3.6415,-999,Fixed point,03/08/2009,-99,-99,33,28.99,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
943022,CTD or STD cast,CTD/STD cast,research vessel,53.38733,-99,-3.7815,-999,Fixed point,21/06/2007,-99,-99,14.4,14.12,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1090426,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.78183,-99,-3.3655,-999,Fixed point,09/06/2010,-99,-99,18.5,13.58,2.08,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
948026,CTD or STD cast,CTD/STD cast,research vessel,53.53233,-99,-3.26083,-999,Fixed point,14/05/2008,-99,-99,15.2,12.14,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
947902,CTD or STD cast,CTD/STD cast,research vessel,53.53783,-99,-3.34817,-999,Fixed point,14/05/2008,-99,-99,19.1,17.1,.25,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
943009,CTD or STD cast,CTD/STD cast,research vessel,53.53217,-99,-3.78167,-999,Fixed point,21/06/2007,-99,-99,40.8,37.91,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1024269,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.61567,-99,-3.228,-999,Fixed point,15/09/2009,-99,-99,13.7,9.66,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
941501,CTD or STD cast,CTD/STD cast,research vessel,53.53733,-99,-3.347,-999,Fixed point,15/05/2007,-99,-99,15.1,14.62,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
948038,CTD or STD cast,CTD/STD cast,research vessel,53.61667,-99,-3.22767,-999,Fixed point,14/05/2008,-99,-99,15.9,12.14,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1023499,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.53217,-99,-3.776,-999,Fixed point,03/08/2009,-99,-99,42.1,38.4,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
943010,CTD or STD cast,CTD/STD cast,research vessel,53.457,-99,-3.783,-999,Fixed point,21/06/2007,-99,-99,29.1,28.99,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1112325,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.53233,-99,-3.27233,-999,Fixed point,12/08/2010,-99,-99,12.1,9.61,3.47,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1090438,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.78283,-99,-3.5075,-999,Fixed point,09/06/2010,-99,-99,25.6,21.7,2.28,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
948604,CTD or STD cast,CTD/STD cast,research vessel,53.70183,-99,-3.64283,-999,Fixed point,25/06/2008,-99,-99,37.1,35.43,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929298,CTD or STD cast,CTD/STD cast,research vessel,53.36933,-99,-3.33367,-999,Fixed point,13/02/2008,-99,-99,9.5,8.8,1.35,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1112313,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.5305,-99,-3.35517,-999,Fixed point,12/08/2010,-99,-99,20.6,18.14,3.07,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1030527,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.616,-99,-3.22233,-999,Fixed point,27/01/2010,-99,-99,11.1,8.23,1.88,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
951544,CTD or STD cast,CTD/STD cast,research vessel,53.45233,-99,-3.92183,-999,Fixed point,02/04/2009,-99,-99,38,33.94,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1090402,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.78417,-99,-3.22617,-999,Fixed point,09/06/2010,-99,-99,14.7,10.41,1.88,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
948002,CTD or STD cast,CTD/STD cast,research vessel,53.53733,-99,-3.3465,-999,Fixed point,14/05/2008,-99,-99,22.6,18.58,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1024270,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.61717,-99,-3.367,-999,Fixed point,15/09/2009,-99,-99,25.6,21.56,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
948616,CTD or STD cast,CTD/STD cast,research vessel,53.78467,-99,-3.64283,-999,Fixed point,25/06/2008,-99,-99,33.2,30.97,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
953796,CTD or STD cast,CTD/STD cast,research vessel,53.532,-99,-3.4995,-999,Fixed point,13/05/2009,-99,-99,31.1,27.01,3.72,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1030515,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.616,-99,-3.36333,-999,Fixed point,27/01/2010,-99,-99,21.8,18.93,1.49,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1112301,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.5305,-99,-3.50417,-999,Fixed point,12/08/2010,-99,-99,26.4,24.68,3.07,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
951556,CTD or STD cast,CTD/STD cast,research vessel,53.36967,-99,-3.924,-999,Fixed point,02/04/2009,-99,-99,22.9,19.08,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
948014,CTD or STD cast,CTD/STD cast,research vessel,53.44967,-99,-3.22217,-999,Fixed point,14/05/2008,-99,-99,18.2,14.12,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1024282,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.61383,-99,-3.507,-999,Fixed point,16/09/2009,-99,-99,27.7,24.53,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1090414,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.86517,-99,-3.36683,-999,Fixed point,09/06/2010,-99,-99,13.5,9.42,1.88,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1023162,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.5325,-99,-3.9205,-999,Fixed point,17/06/2009,-99,-99,44.2,42.37,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
948063,CTD or STD cast,CTD/STD cast,research vessel,53.78517,-99,-3.22667,-999,Fixed point,14/05/2008,-99,-99,17.6,14.12,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
931402,CTD or STD cast,CTD/STD cast,research vessel,53.36967,-99,-3.33033,-999,Fixed point,04/03/2009,-99,-99,15,11.48,1.2,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
929317,CTD or STD cast,CTD/STD cast,research vessel,53.36933,-99,-3.33367,-999,Fixed point,13/02/2008,-99,-99,9.3,8.9,1.32,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1030540,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.5365,-99,-3.35483,-999,Fixed point,27/01/2010,-99,-99,22,19.52,1.88,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
951568,CTD or STD cast,CTD/STD cast,research vessel,53.38367,-99,-3.78167,-999,Fixed point,02/04/2009,-99,-99,13.7,10.65,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
946867,CTD or STD cast,CTD/STD cast,research vessel,53.53733,-99,-3.3645,-999,Fixed point,11/01/2008,-99,-99,20.3,20.07,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
969829,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.36817,-99,-3.3295,-999,Fixed point,13/03/2007,-99,-99,14.4,12.64,1.24,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
657099,CTD or STD cast,CTD/STD cast,research vessel,54.6355,-99,-4.13133,-999,Fixed point,23/11/2004,-99,-99,52,50.54,2.97,-99,United Kingdom,Department of Agriculture and Fisheries for Scotland Aberdeen Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
941562,CTD or STD cast,CTD/STD cast,research vessel,53.53683,-99,-3.34433,-999,Fixed point,15/05/2007,-99,-99,18.3,18.09,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929723,CTD or STD cast,CTD/STD cast,research vessel,53.36783,-99,-3.22833,-999,Fixed point,15/02/2008,-99,-99,14.8,12.22,1.02,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
969830,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.36817,-99,-3.3295,-999,Fixed point,13/03/2007,-99,-99,14.1,13.13,1.24,POL Dee Experiment,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1023174,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.618,-99,-3.922,-999,Fixed point,18/06/2009,-99,-99,43.8,40.88,2.23,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
948075,CTD or STD cast,CTD/STD cast,research vessel,53.867,-99,-3.37117,-999,Fixed point,14/05/2008,-99,-99,15.5,14.12,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
943058,CTD or STD cast,CTD/STD cast,research vessel,53.45117,-99,-3.63833,-999,Fixed point,21/06/2007,-99,-99,21.1,20.07,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
929329,CTD or STD cast,CTD/STD cast,research vessel,53.369,-99,-3.3335,-999,Fixed point,13/02/2008,-99,-99,10,8.64,1.27,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
946879,CTD or STD cast,CTD/STD cast,research vessel,53.53083,-99,-3.35617,-999,Fixed point,11/01/2008,-99,-99,26.6,23.04,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
931611,CTD or STD cast,CTD/STD cast,research vessel,53.373,-99,-3.23483,-999,Fixed point,04/03/2009,-99,-99,19.4,16.33,.82,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
937502,CTD or STD cast,CTD/STD cast,research vessel,53.5325,-99,-3.3645,-999,Fixed point,16/04/2007,-99,-99,18.4,17.1,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1030539,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,53.535,-99,-3.26117,-999,Fixed point,27/01/2010,-99,-99,11.8,9.22,1.68,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
941549,CTD or STD cast,CTD/STD cast,research vessel,53.53667,-99,-3.34533,-999,Fixed point,15/05/2007,-99,-99,16.3,16.1,.74,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
951581,CTD or STD cast,CTD/STD cast,research vessel,53.39483,-99,-3.64233,-999,Fixed point,02/04/2009,-99,-99,17,14.12,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
941550,CTD or STD cast,CTD/STD cast,research vessel,53.53683,-99,-3.345,-999,Fixed point,15/05/2007,-99,-99,17.1,17.1,1.24,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
943464,CTD or STD cast,CTD/STD cast,research vessel,53.45317,-99,-3.92417,-999,Fixed point,27/07/2007,-99,-99,35.1,36.42,1.73,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
