BODC reference,Oceanographic data type,Instrument,Platform,Latitude A,Latitude B,Longitude A,Longitude B,Positional definition,Start date,End date,Series duration (days),Sea floor depth (m),Series depth minimum (m),Series depth maximum (m),Project,Country,Organisation,Quality control (QC),Series availability,Warnings,Licence ///20
1087603,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.03317,-99,-4.36943,-999,Fixed point,07/11/2011,07/11/2011,0,75,72,3.25,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107685,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46883,-99,-6.424,-999,Fixed point,05/08/2003,05/08/2003,0,99.6,85.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1103229,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.8985,-99,-7.87117,-999,Fixed point,07/07/2008,07/07/2008,0,113,102.6,8.22,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
738736,CTD or STD cast,CTD/STD cast,research vessel,49.23467,-99,-6.169,-999,Fixed point,03/08/2005,-99,-99,115,106.7,2.42,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
910981,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,11/12/2008,11/12/2008,0,75,62,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087615,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.03011,-99,-4.36706,-999,Fixed point,22/11/2011,22/11/2011,0,75,60.75,2.75,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085701,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,21/07/2003,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107673,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.469,-99,-6.42433,-999,Fixed point,05/08/2003,05/08/2003,0,98.4,85.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
911695,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,15/12/2008,15/12/2008,0,55,50.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103217,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.89267,-99,-7.8695,-999,Fixed point,07/07/2008,07/07/2008,0,116,107.4,6.6,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
738724,CTD or STD cast,CTD/STD cast,research vessel,49.2325,-99,-6.1675,-999,Fixed point,03/08/2005,-99,-99,115,106.47,2.23,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1108130,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.468,-99,-6.42533,-999,Fixed point,10/08/2003,10/08/2003,0,100,88.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085621,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,16/06/2003,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086199,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,01/06/2005,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085633,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,20/06/2003,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1108129,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.468,-99,-6.426,-999,Fixed point,10/08/2003,10/08/2003,0,96.8,88.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1108154,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.468,-99,-6.42533,-999,Fixed point,10/08/2003,10/08/2003,0,100,87.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1069147,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.31967,-99,-6.0045,-999,Fixed point,06/05/2000,-99,-99,108.05,101.6,2.48,Atlantic Meridional Transect (AMT),United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1084802,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,11/05/2005,-99,-99,75,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738588,CTD or STD cast,CTD/STD cast,research vessel,49.75233,-99,-7.6655,-999,Fixed point,02/08/2005,-99,-99,130,121.19,2.27,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085645,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,23/06/2003,-99,-99,55,49,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1108142,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.468,-99,-6.42533,-999,Fixed point,10/08/2003,10/08/2003,0,100,87.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085657,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,30/06/2003,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1108178,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.468,-99,-6.42567,-999,Fixed point,11/08/2003,11/08/2003,0,97.6,87.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1107833,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46883,-99,-6.42417,-999,Fixed point,06/08/2003,06/08/2003,0,99.6,89.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085669,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,01/07/2003,-99,-99,55,53.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1086163,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,09/05/2005,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738564,CTD or STD cast,CTD/STD cast,research vessel,49.75033,-99,-7.6785,-999,Fixed point,02/08/2005,-99,-99,129,120.12,2.6,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1108166,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.468,-99,-6.42567,-999,Fixed point,11/08/2003,11/08/2003,0,97.6,86.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1107845,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.23333,-99,-6.16667,-999,Fixed point,06/08/2003,06/08/2003,0,116,101.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
738576,CTD or STD cast,CTD/STD cast,research vessel,49.75333,-99,-7.671,-999,Fixed point,02/08/2005,-99,-99,130,121.12,2.15,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085670,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,03/07/2003,-99,-99,55,49.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1086151,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,04/05/2005,-99,-99,55,50.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1108191,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.468,-99,-6.42567,-999,Fixed point,11/08/2003,11/08/2003,0,97.6,91.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085203,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,05/08/2002,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085682,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,07/07/2003,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086187,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,25/05/2005,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738540,CTD or STD cast,CTD/STD cast,research vessel,49.75167,-99,-7.6745,-999,Fixed point,01/08/2005,-99,-99,129,119.15,2.95,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085215,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,07/08/2002,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085694,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,14/07/2003,-99,-99,55,53,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086175,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,16/05/2005,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
738552,CTD or STD cast,CTD/STD cast,research vessel,49.74967,-99,-7.67567,-999,Fixed point,01/08/2005,-99,-99,128,119.07,2.6,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1115126,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2476,-99,-4.2176,-999,Fixed point,20/08/2012,20/08/2012,0,55,56,2.5,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738527,CTD or STD cast,CTD/STD cast,research vessel,49.74817,-99,-7.68183,-999,Fixed point,01/08/2005,-99,-99,126,121.22,2.34,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
738134,CTD or STD cast,CTD/STD cast,research vessel,49.86367,-99,-7.95267,-999,Fixed point,29/07/2005,-99,-99,74,71.19,2.18,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1087314,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,14/06/2004,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085227,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,12/08/2002,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1084863,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,31/08/2005,-99,-99,75,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1107808,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46883,-99,-6.42417,-999,Fixed point,06/08/2003,06/08/2003,0,99.6,88.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
738539,CTD or STD cast,CTD/STD cast,research vessel,49.74983,-99,-7.67033,-999,Fixed point,01/08/2005,-99,-99,127,121.46,2.56,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1115114,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2468,-99,-4.2118,-999,Fixed point,14/08/2012,14/08/2012,0,55,50.25,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1114891,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2516,-99,-4.2055,-999,Fixed point,08/05/2012,08/05/2012,0,55,51,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738122,CTD or STD cast,CTD/STD cast,research vessel,49.9025,-99,-7.877,-999,Fixed point,29/07/2005,-99,-99,102,92.37,2.33,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1087302,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,07/06/2004,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1084851,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,10/08/2005,-99,-99,75,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085239,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,28/08/2002,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
738503,CTD or STD cast,CTD/STD cast,research vessel,49.74467,-99,-7.67717,-999,Fixed point,01/08/2005,-99,-99,125.5,121.47,2.19,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
911702,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,05/01/2009,05/01/2009,0,55,51,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115102,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0377,-99,-4.3672,-999,Fixed point,08/08/2012,08/08/2012,0,75,60.25,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085240,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,02/09/2002,-99,-99,55,50,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738110,CTD or STD cast,CTD/STD cast,research vessel,49.9335,-99,-7.82933,-999,Fixed point,29/07/2005,-99,-99,118,112.17,2.53,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1084887,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,28/09/2005,-99,-99,75,52.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107821,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46883,-99,-6.42417,-999,Fixed point,06/08/2003,06/08/2003,0,99.6,87.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
911714,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.247,-99,-4.214,-999,Fixed point,13/01/2009,13/01/2009,0,55,52,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738515,CTD or STD cast,CTD/STD cast,research vessel,49.74983,-99,-7.671,-999,Fixed point,01/08/2005,-99,-99,127,121.02,2.47,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085252,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,09/09/2002,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738109,CTD or STD cast,CTD/STD cast,research vessel,49.95983,-99,-7.78883,-999,Fixed point,29/07/2005,-99,-99,117,112.14,2.84,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1084875,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,14/09/2005,-99,-99,75,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
737708,CTD or STD cast,CTD/STD cast,research vessel,49.89733,-99,-7.87767,-999,Fixed point,26/07/2005,-99,-99,105,101.29,2.75,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1084814,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,08/06/2005,-99,-99,75,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103506,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.89333,-99,-7.87283,-999,Fixed point,21/07/2008,21/07/2008,0,120,107,2.63,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1087351,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,25/08/2004,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115163,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0405,-99,-4.3649,-999,Fixed point,04/09/2012,04/09/2012,0,75,60.5,2.25,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085264,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,16/09/2002,-99,-99,55,49.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911290,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.251,-99,-4.21,-999,Fixed point,05/11/2007,05/11/2007,0,55,52,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737721,CTD or STD cast,CTD/STD cast,research vessel,49.892,-99,-7.879,-999,Fixed point,26/07/2005,-99,-99,107,101.22,2.66,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1115151,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2492,-99,-4.2141,-999,Fixed point,03/09/2012,03/09/2012,0,55,50.5,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085276,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,30/09/2002,-99,-99,55,50,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
946702,CTD or STD cast,CTD/STD cast,research vessel,53.31933,-99,-3.99417,-999,Fixed point,22/11/2007,-99,-99,22.6,10.16,3.22,Coastal Observatory,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1084838,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,13/07/2005,-99,-99,75,53,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087338,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,16/08/2004,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1108117,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46817,-99,-6.4255,-999,Fixed point,10/08/2003,10/08/2003,0,99.6,88.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085288,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,07/10/2002,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047902,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2478,-99,-4.2159,-999,Fixed point,04/05/2010,04/05/2010,0,55,54.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115138,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0377,-99,-4.3626,-999,Fixed point,23/08/2012,23/08/2012,0,75,61.75,2.25,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1084826,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,20/06/2005,-99,-99,75,53.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087326,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,21/06/2004,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047914,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.247,-99,-4.2143,-999,Fixed point,10/05/2010,10/05/2010,0,55,50.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1108105,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46817,-99,-6.42567,-999,Fixed point,10/08/2003,10/08/2003,0,99.2,88.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
911787,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.042,-99,-4.375,-999,Fixed point,01/04/2009,01/04/2009,0,75,69.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085196,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,29/07/2002,-99,-99,55,52.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1107071,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,52.33317,-99,-5.46667,-999,Fixed point,01/08/2003,01/08/2003,0,96.4,84.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1103149,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.93833,-99,-7.81383,-999,Fixed point,04/07/2008,04/07/2008,0,125,113.3,5.71,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1115071,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.034,-99,-4.3701,-999,Fixed point,24/07/2012,24/07/2012,0,75,60.5,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1048259,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.247,-99,-4.2137,-999,Fixed point,18/10/2010,18/10/2010,0,55,50.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047810,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0343,-99,-4.367,-999,Fixed point,27/01/2010,27/01/2010,0,75,61.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1114817,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2513,-99,-4.2203,-999,Fixed point,26/03/2012,26/03/2012,0,55,50.5,2.25,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
737769,CTD or STD cast,CTD/STD cast,research vessel,49.89783,-99,-7.87517,-999,Fixed point,26/07/2005,-99,-99,108,106.24,2.2,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1103531,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.89533,-99,-7.88067,-999,Fixed point,21/07/2008,21/07/2008,0,112,101.8,1.83,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
911370,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.251,-99,-4.209,-999,Fixed point,27/02/2008,27/02/2008,0,55,51,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087768,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25232,-99,-4.21714,-999,Fixed point,26/04/2011,26/04/2011,0,55,50,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911775,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,11/03/2009,11/03/2009,0,75,60,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047809,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2508,-99,-4.2246,-999,Fixed point,26/01/2010,26/01/2010,0,55,50.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
